room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_BEACH,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_POOL,SYSTEM_JACUZZI,SYSTEM_TV,SYSTEM_ELEVATOR,SYSTEM_WASHER,SYSTEM_FLOWER,SYSTEM_VIEW_OCEAN,SYSTEM_SAUNA,SYSTEM_NO_DETECTOR_CO2,isSuperHost,isVerified,yearHosting,SYSTEM_LOCK_ON_DOOR,SYSTEM_SNOWFLAKE,SYSTEM_SURVEILLANCE,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_VIEW_CITY,SYSTEM_HAIRDRYER,SYSTEM_REFRIGERATOR,SYSTEM_PATIO_BALCONY,SYSTEM_LUGGAGE_DROP,SYSTEM_BREAKFAST,SYSTEM_PETS,SYSTEM_VIEW_MOUNTAIN,SYSTEM_GOLF,SYSTEM_MAPS_RESORT,SYSTEM_DRYER,SYSTEM_FIREPLACE,SYSTEM_SKI,SYSTEM_BOAT_SAIL,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_SMOKING_ALLOWED,SYSTEM_EV_CHARGER,SYSTEM_HIGH_CHAIR,SYSTEM_CALENDAR,SYSTEM_BATHTUB
855372018923954203,https://www.airbnb.com.vn/rooms/855372018923954203,"4,75",Vũng Tàu,19,10.35104,107.09726,REGULAR,,19.37 T.Plantino 2brs The Sóng(Infinity MIỄN PHÍ,entire_home,8,False,,/ đêm,,,6,,True,True,True,True,True,,True,,True,,,,,,,,,True,,,,True,,,,,True,,,,,,,,,,,,,
663647930644336686,https://www.airbnb.com.vn/rooms/663647930644336686,"4,97",Vũng Tàu,12,10.350641,107.1000163,REGULAR,,Căn hộ 2 giường sang trọng riêng có tầm nhìn ra biển,entire_home,35,False,,/ đêm,,,4,True,True,True,True,,True,,True,,,,True,,,,,,,True,,,,True,True,,,,,,,,,,,,,,,,,
43351718,https://www.airbnb.com.vn/rooms/43351718,,Thành phố Vũng Tàu,8,10.35243,107.07211,REGULAR,,Phòng Căn Hộ NhỏTrong Khách Sạn Gần Biển Vũng Tàu,private_room,,False,,/ đêm,,,2,,True,True,,True,,,True,,True,,,,False,,,,,True,,False,,True,,True,,,,,,,,,,,,,,,,
891941089666908423,https://www.airbnb.com.vn/rooms/891941089666908423,,Vũng Tàu,8,10.3500712,107.09593,REGULAR,,Cat House-The Song Vung Tau-2PN-Ban Công-Gần Biển,entire_home,,False,,/ đêm,764.589,₫764.589,4,True,True,True,True,True,,,True,,True,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,
891537147267831197,https://www.airbnb.com.vn/rooms/891537147267831197,,Vũng Tàu,30,10.3511,107.09491,REGULAR,,Mita's Home - 2BR The Sóng Apartments / Gym / Pool,entire_home,,False,,/ đêm,,,4,True,True,True,True,,True,,True,,True,,,,,,,,,True,True,,True,,,,,,,,,,,,,,,,,,,
46718571,https://www.airbnb.com.vn/rooms/46718571,"5,0",Thành phố Vũng Tàu,14,10.33464,107.08731,REGULAR,,"B11,25 T-Plantino 3 phòng ngủ Ocean View",entire_home,18,False,,/ đêm,,,12,True,True,True,True,,,,True,True,True,,True,,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,
881421185180155637,https://www.airbnb.com.vn/rooms/881421185180155637,,Vũng Tàu,30,10.349902331781902,107.09588708465573,REGULAR,,Lovely 1+ bedroom apartment - Free Gym/Inf.Pool,entire_home,,False,,/ đêm,,,5,,True,True,True,True,True,,True,,,,True,True,False,,,,,,,,,,,,,,True,,,,,,,,,,,,,
887985319256520838,https://www.airbnb.com.vn/rooms/887985319256520838,,Vũng Tàu,6,10.3786081,107.1093674,REGULAR,,Phòng đơn Vũng Tàu 2ng sạch đẹp & tiệm cafe mặt hồ,private_room,,False,,/ đêm,,,2,,,True,True,True,,,True,,,,True,,False,,,,,True,True,False,,True,,,,,,,,,,,,,,,,,,
767302440008776710,https://www.airbnb.com.vn/rooms/767302440008776710,"4,78",Vũng Tàu,28,10.3500335,107.0961128,REGULAR,,[FREEInfinityPool] The Sóng Luxury Apartment 3,entire_home,9,False,,/ đêm,,,5,True,True,True,True,,True,,True,,True,,,,,,,,,True,,,True,True,,,,,,,,,,,,,,,,,,
614915842287220072,https://www.airbnb.com.vn/rooms/614915842287220072,"4,93",Vũng Tàu,15,10.33857,107.08708,REGULAR,,"COCOHOME 3 - QUANG CẢNH BIỂN NHÀ TRẮNG (2BR, CĂN HỘ GIAI ĐIỆU)",entire_home,15,False,,/ đêm,,,10,True,True,True,True,True,,,True,True,True,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,
27923220,https://www.airbnb.com.vn/rooms/27923220,"4,83",Thành phố Vũng Tầu,24,10.36373,107.06159,REGULAR,,"BestChoice❤️Samba1208❤️ StudioFullEqu,AmazingSeaview",entire_home,168,False,,/ đêm,,,3,,True,True,,,,,True,True,True,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,
891174502938918763,https://www.airbnb.com.vn/rooms/891174502938918763,,Vũng Tàu,30,10.34957,107.0949,REGULAR,,Nicely 1 bedroom serviced apartment in The Sóng,entire_home,,False,,/ đêm,,,3,True,True,True,True,,True,,True,,True,,,,,,,,,True,True,,True,,,,,,,,,,,,,,,,,,,
719234105924001925,https://www.airbnb.com.vn/rooms/719234105924001925,"4,33",Vũng Tàu,30,10.34954,107.09528,REGULAR,,Jasmine  Home The Song Apartment 02 BR,entire_home,6,False,,/ đêm,,,2,True,True,True,True,True,True,,True,,,True,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
42277939,https://www.airbnb.com.vn/rooms/42277939,"4,93",Thành phố Vũng Tàu,30,10.33781,107.08713,REGULAR,,HomeAway 03 / 2BR 2WC_Melody Vũng Tàu,entire_home,41,False,,/ đêm,,,6,True,True,True,True,,,,True,,True,,,,,,,,,True,,,True,,,True,,,,,,,,True,,,,,,,,
691025339848711933,https://www.airbnb.com.vn/rooms/691025339848711933,"4,78",Vũng Tàu,30,10.34923,107.09651,REGULAR,,Milan 54 - Căn hộ The Song 2 phòng ngủ,entire_home,9,False,,/ đêm,618.000,₫618.000,5,,True,True,True,True,True,,True,,True,,,,,,,,,True,True,,,,True,,,,,,,,,,,,,,,,,
827978552908770778,https://www.airbnb.com.vn/rooms/827978552908770778,"4,5",Vũng Tàu,30,10.3500335,107.0961128,REGULAR,,Milan 53 - Căn hộ The Song 2 phòng ngủ,entire_home,4,False,,/ đêm,,,6,True,True,True,True,True,True,,True,,True,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,
680607346406941922,https://www.airbnb.com.vn/rooms/680607346406941922,"4,96",Vũng Tàu,13,10.350641,107.1000163,REGULAR,,Căn hộ hướng biển,entire_home,23,False,,/ đêm,,,4,True,True,True,True,,True,,True,,,,True,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,
821224962204974017,https://www.airbnb.com.vn/rooms/821224962204974017,,Vũng Tàu,30,10.34993,107.09536,REGULAR,,Chổ Nghĩ Cao Cấp - The Sóng Vũng tàu,entire_home,,False,,/ đêm,,,4,True,True,True,True,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684996525854307754,https://www.airbnb.com.vn/rooms/684996525854307754,"4,75",Vũng Tàu,12,10.3500428,107.0958238,REGULAR,,Căn hộ Deluxe có bể bơi vô cực,entire_home,4,False,,/ đêm,,,6,,True,True,True,,True,,True,,True,,,,False,,,,,True,,,True,,,,,,,True,,,,,,,,,,,,
825575766639981024,https://www.airbnb.com.vn/rooms/825575766639981024,,Vũng Tàu,30,10.34894,107.09591,REGULAR,,Leohouse - Tòa nhà The Song 2,entire_home,,False,,/ đêm,,,6,,True,True,,True,True,,True,,True,,,,False,,,,,True,True,,,,,,,,,,,,,,,,,,,,,
880136290101068069,https://www.airbnb.com.vn/rooms/880136290101068069,,Vũng Tàu,10,10.349587,107.0963609,REGULAR,,The Sóng Vũng Tàu căn 1pn1wc full nội thất,entire_home,,False,,/ đêm,798.596,₫798.596,4,,True,True,True,,True,,True,,True,,True,,,,,,,True,True,,,True,,,,,,,,,,,,,,,,,,
608154030964981190,https://www.airbnb.com.vn/rooms/608154030964981190,"4,88",Vũng Tàu,30,10.350662,107.099716,REGULAR,,"Be@rbrick homestay gần bãi biển, Tháp CSJ Vũng Tàu",entire_home,32,False,,/ đêm,1.118,₫1.118.353,5,True,True,True,True,True,True,,True,True,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,
860572081518417882,https://www.airbnb.com.vn/rooms/860572081518417882,,Vũng Tàu,14,10.35197,107.10037,REGULAR,,Sparkle Homestay - Căn hộ 1 phòng ngủ hướng biển,entire_home,,False,,/ đêm,,,4,True,True,True,True,,True,,True,,True,,True,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,
46459758,https://www.airbnb.com.vn/rooms/46459758,"4,67",Thành phố Vũng Tàu,30,10.34577,107.09608,REGULAR,,Căn hộ 3 phòng ngủ HƯỚNG BIỂN ở tầng 28,entire_home,15,False,,/ đêm,,,12,True,True,True,,True,,,True,,True,,,,,,,,,True,,,,True,,,True,,,,,,True,,,,,,,,,
732881607667070982,https://www.airbnb.com.vn/rooms/732881607667070982,"4,92",Thành phố Vũng Tầu,30,10.348,107.09806,REGULAR,,Sora Home - Tâ ̀ m nhi ̀ n toàn cảnh đại dương 2 pho ̀ ng ngu ̉,entire_home,12,False,,/ đêm,,,6,True,True,True,True,True,,,True,,,,True,,False,,,,,,,,,,,,,,True,,,,,,,,,,,,,
791811358845209345,https://www.airbnb.com.vn/rooms/791811358845209345,"4,8",Vũng Tàu,25,10.3500335,107.0961128,REGULAR,,Studio căn HỘ_HỒ bơi VÔ cực (Căn Hộ  _Hồ Bơi),entire_home,5,False,,/ đêm,853.600,₫853.600,4,True,True,True,True,True,True,True,,,,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
870717694398364114,https://www.airbnb.com.vn/rooms/870717694398364114,,Vũng Tàu,7,10.357941954357027,107.06320624798535,REGULAR,,Khách hàng là vàng,private_room,,False,,/ đêm,456.471,₫456.471,2,True,True,True,True,True,,,True,,True,,,,,False,True,,True,True,True,,,,,,,,,,,,,,,,,,,,,
860044125648967679,https://www.airbnb.com.vn/rooms/860044125648967679,,Vũng Tàu,30,10.35032,107.0957,REGULAR,,Homestays TheSong Apartment,entire_home,,False,,/ đêm,,,5,True,True,True,True,True,True,True,,,,,,True,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,
766160686617854353,https://www.airbnb.com.vn/rooms/766160686617854353,,Vũng Tàu,30,10.3500335,107.0961128,REGULAR,,Căn hộ hướng biển,private_room,,False,,/ đêm,,,4,True,True,True,True,True,True,,,,,,True,,,False,True,,,,,,,,,,,,,,,,,,True,,False,,,,,
886619459499028267,https://www.airbnb.com.vn/rooms/886619459499028267,,Vũng Tàu,15,10.3500712,107.09593,REGULAR,,Pi's Home - Căn Hộ The Sóng,private_room,,False,,/ đêm,,,5,,True,True,True,,True,,True,,,,True,,False,False,True,,True,,True,False,,,,,,,,,,,,,,,,,,,,
877808697123699487,https://www.airbnb.com.vn/rooms/877808697123699487,,Vũng Tàu,29,10.33117,107.0862,REGULAR,,"Homestay 30/18 Võ Thị Sáu,bãisau",entire_home,,False,,/ đêm,,,16,True,True,True,True,True,,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
792398628508900220,https://www.airbnb.com.vn/rooms/792398628508900220,,Vũng Tàu,30,10.337008727998299,107.08624006137696,REGULAR,,Soleil Melody - Studio + 1 bedroom Apt,entire_home,,False,,/ đêm,,,4,True,True,True,True,True,,,True,True,,,,,,,,,,,,,True,,,,,,True,True,,,,,,,,,,,,
599714011558159170,https://www.airbnb.com.vn/rooms/599714011558159170,"5,0",Vũng Tàu,22,10.337464,107.086151,REGULAR,,CĂN HỘ MELODY RẤT GẦN BIỂN,entire_home,3,False,,/ đêm,627.647,₫627.647,4,True,True,True,True,,,,True,True,True,,True,,False,,,,,,,,,,,,,,True,,,,,,,,,,,,,
34431792,https://www.airbnb.com.vn/rooms/34431792,"4,73",Thành phố Vũng Tàu,30,10.33125,107.07683,REGULAR,,Seaview tầng 4,private_room,43,False,,/ đêm,,,2,True,True,True,,True,True,,True,True,True,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,
41696196,https://www.airbnb.com.vn/rooms/41696196,"4,86",Thành phố Vũng Tàu,30,10.3534,107.08754,REGULAR,,Lily 's House - khu vực 6 phòng ngủ có phòng tắm riêng,private_room,37,False,,/ đêm,2.698,₫2.698.000,15,,True,True,,True,,,,,,True,,,False,True,True,4,,True,True,False,,,,,,,,,,,True,,,,False,,,,,
876510873731150343,https://www.airbnb.com.vn/rooms/876510873731150343,,Vũng Tàu,9,10.35204,107.08102,REGULAR,,Nomad house,entire_home,,False,,/ đêm,,,4,,True,True,True,,,,True,,True,,,,False,,,,,True,True,False,,,,,,,True,,,,,,,,,,,,,
17076696,https://www.airbnb.com.vn/rooms/17076696,"4,6",Thành phố Vũng Tàu,16,10.37019,107.05748,REGULAR,,không gian vintaGe,private_room,10,False,,/ đêm,806.274,₫806.274,2,,True,True,,True,,,,,,,,,False,False,True,6,,True,,False,,True,,,,,,,,,,,,,False,,,,,
54088496,https://www.airbnb.com.vn/rooms/54088496,,Vũng Tàu,11,10.33701,107.08356,REGULAR,,Homestay thành phố Vũng Tàu của SanHo Việt Nam,private_room,1,False,,/ đêm,399.412,₫399.412,2,,True,True,True,True,,,True,,True,,,,False,True,False,4,True,,True,False,,,,,,,,,,,,,,,,,,,,
781580043628354711,https://www.airbnb.com.vn/rooms/781580043628354711,"4,71",Vũng Tàu,30,10.3500335,107.0961128,REGULAR,,Căn Hộ Nghĩ Dưỡng Bên Bờ Biển Xinh Đẹp,entire_home,7,False,,/ đêm,,,6,True,True,True,True,True,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
734716602502608090,https://www.airbnb.com.vn/rooms/734716602502608090,"4,91",Vũng Tàu,12,10.33033,107.08869,REGULAR,,A cozy beachfront apartment | la côte room @gîte,private_room,11,False,,/ đêm,798.824,₫798.824,3,True,True,True,True,,,True,True,,,,,,,True,True,7,True,,True,,True,,,,,,,True,,,,,,,,,,,,
856875191986318950,https://www.airbnb.com.vn/rooms/856875191986318950,,Vũng Tàu,17,10.3500753,107.0965265,REGULAR,,The Sóng Studio by Huong Ly,entire_home,,False,,/ đêm,,,4,True,True,True,True,,True,,True,,True,,,,,,,,,True,True,,,,,,,,True,,,,,,,,,,,,,
694651138428649372,https://www.airbnb.com.vn/rooms/694651138428649372,"4,79",Vũng Tàu,21,10.3500428,107.0958238,REGULAR,,"The Sóng Myhome Homestay tầng 35,50",entire_home,14,False,,/ đêm,,,6,True,True,True,True,,True,True,True,,,True,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
696263409955605570,https://www.airbnb.com.vn/rooms/696263409955605570,"4,5",Vũng Tàu,9,10.34842,107.09388,REGULAR,,Căn hộ 2 phòng ngủ tại Vũng Tàu,entire_home,6,False,,/ đêm,,,4,,True,True,True,True,,,True,,True,,,,False,,,,,True,True,,,,,,,,,,,,True,,,,,,,,,
768586133081426234,https://www.airbnb.com.vn/rooms/768586133081426234,,Vũng Tàu,30,10.3500335,107.0961128,REGULAR,,Jessica homestay - The Song Luxury Apartment,entire_home,,False,,/ đêm,,,4,True,True,True,True,,True,,True,True,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
883759267556636326,https://www.airbnb.com.vn/rooms/883759267556636326,,Vũng Tàu,30,10.37487,107.12231,REGULAR,,JENBU Fully Equipped 3BR house+BBQ garden nr beach,entire_home,,False,,/ đêm,,,9,True,True,True,True,True,,,,,,True,,,False,,,,,,True,False,,,,,,,,,,,,,,,,,,,,
775949769412402299,https://www.airbnb.com.vn/rooms/775949769412402299,,Vũng Tàu,30,10.350033625883082,107.09611292928457,REGULAR,,The Song Vũng Tàu Cookie Homestay (Căn hộ Biển),entire_home,,False,,/ đêm,1.004,₫1.004.823,5,True,True,True,True,True,True,True,True,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
871877959717872948,https://www.airbnb.com.vn/rooms/871877959717872948,,Vũng Tàu,29,10.350118371300475,107.0961902736801,REGULAR,,Luxury 1+ bedroom apartment - Free Gym/Inf.Pool,entire_home,,False,,/ đêm,955.328,₫955.328,5,,True,True,True,True,True,,True,True,,,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
595182238873986887,https://www.airbnb.com.vn/rooms/595182238873986887,"4,72",Vũng Tàu,24,10.33848,107.0868,REGULAR,,COCOHOME 2 - 2BR V.I.P ĐỂ LƯU TRÚ TẠI CĂN HỘ GIAI ĐIỆU,entire_home,18,False,,/ đêm,,,10,True,True,True,True,True,,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864738841655281670,https://www.airbnb.com.vn/rooms/864738841655281670,,Vũng Tàu,12,10.34948,107.09641,REGULAR,,Căn hộ cao cấp The Sóng,entire_home,,False,,/ đêm,,,6,,True,True,True,True,True,True,,,,,True,,False,,,,,,True,,,,,,,,True,,,,,,,,,,,,,
874953419862983941,https://www.airbnb.com.vn/rooms/874953419862983941,,Vũng Tàu,21,10.3506,107.09495,REGULAR,,Seaview 3brs 122m2 The Sóng VIP,entire_home,,False,,/ đêm,,,8,,True,True,True,True,True,True,True,,True,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,
828497340975710016,https://www.airbnb.com.vn/rooms/828497340975710016,"3,67",Vũng Tàu,30,10.3500335,107.0961128,REGULAR,,Milan 43 - 1 phòng ngủ căn hộ The Song,entire_home,3,False,,/ đêm,,,4,True,True,True,True,,True,,True,,True,,,,,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,
860416134916349392,https://www.airbnb.com.vn/rooms/860416134916349392,,Vũng Tàu,30,10.35046,107.09647,REGULAR,,Căn hộ The Song 52 - 2 phòng ngủ của Milan,entire_home,,False,,/ đêm,,,6,True,True,True,True,,True,,True,,True,,,,,,,,,True,,,,True,,,True,,,,,,,,,,,,,,,
833027504228829892,https://www.airbnb.com.vn/rooms/833027504228829892,,Vũng Tàu,30,10.3500335,107.0961128,REGULAR,,Milan 44 - 1 phòng ngủ The Song Apartment,entire_home,,False,,/ đêm,530.000,₫530.000,4,True,True,True,True,,True,,True,,True,,,,,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,
599519296156336044,https://www.airbnb.com.vn/rooms/599519296156336044,"5,0",Vũng Tàu,18,10.35429,107.09189,REPRESENTATIVE,,Phòng căn hộ cao cấp tuyệt đẹp với hồ bơi trên mái nhà,private_room,12,False,,/ đêm,736.000,₫736.000,2,,True,True,True,True,True,,True,True,True,,,,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,
816883402893325189,https://www.airbnb.com.vn/rooms/816883402893325189,,Vũng Tàu,8,10.33413,107.08918,REGULAR,,A1406 - căn hộ studio,entire_home,,False,,/ đêm,,,4,,True,True,,,True,,True,,True,,,,False,,,,,,True,False,True,,,,,,,True,,,,,,,,,,,,
674150781485650775,https://www.airbnb.com.vn/rooms/674150781485650775,"5,0",Vũng Tàu,25,10.37533149151529,107.1276144148193,REGULAR,,Căn hộ nghỉ dưỡng có bãi biển riêng- Aria Vũng Tàu,entire_home,9,False,,/ đêm,1.750,₫1.750.727,6,True,True,True,True,,True,True,True,True,True,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
688749118662658822,https://www.airbnb.com.vn/rooms/688749118662658822,"5,0",Vũng Tàu,30,10.3500428,107.0958238,REGULAR,,NEO HOME- 2BRS - Căn hộ ấm cúng với tầng cao Vũng Tàu,entire_home,5,False,,/ đêm,,,4,True,True,True,True,,True,,,,,,,True,False,,,,,,True,,True,,,,,,True,,,,,,,,,,,,,
836070882212552939,https://www.airbnb.com.vn/rooms/836070882212552939,,Vũng Tàu,30,10.345851266412163,107.09583445344238,REGULAR,,Seaview Oasky Apt 2BRs @HằngHomestay,entire_home,,False,,/ đêm,,,11,True,True,True,True,,True,,True,True,,True,,,False,,,,,,,,True,,,,,,,,,,,,,,,,,,,
884675311639351670,https://www.airbnb.com.vn/rooms/884675311639351670,,Vũng Tàu,13,10.35077,107.09531,REGULAR,,[OFF20%] 2BR #High Floor #TheSong #Vung Tau,entire_home,,False,,/ đêm,,,5,True,True,True,True,True,True,,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35583773,https://www.airbnb.com.vn/rooms/35583773,"4,91",Thành phố Vũng Tàu,12,10.35046,107.07832,REGULAR,,Căn hộ Studio Naples,entire_home,22,False,,/ đêm,661.883,₫661.883,2,,True,True,,True,,,True,,True,,,,False,,,,,True,,,,True,,,,,,,,,,True,,,,,,,,
846814783932470817,https://www.airbnb.com.vn/rooms/846814783932470817,,Vũng Tàu,30,10.374963303458488,107.12227657406615,REGULAR,,JENBU House 2 floors+BBQ garden nr beach-5min walk,entire_home,,False,,/ đêm,,,15,True,True,True,True,True,,,,,,True,,,False,,,,,,True,False,,,,,,,,,,,,,,,,,,,,
889717443336219784,https://www.airbnb.com.vn/rooms/889717443336219784,,Vũng Tàu,30,10.37535259833448,107.12819377196652,REGULAR,,Aria Vũng Tàu - 2WC 2PN view biển riêng - 128m2,entire_home,,False,,/ đêm,,,6,True,True,True,,,True,,True,True,,,True,,False,,,,,,,,,,,,,,True,,,True,,,,,,,,,,
796637412652161461,https://www.airbnb.com.vn/rooms/796637412652161461,,Vũng Tàu,8,10.33703,107.08682,REGULAR,,Căn Hộ 2PN Cao Cấp View Biển Siêu Đẹp,entire_home,,False,,/ đêm,823.303,₫823.303,8,True,True,True,True,,,,True,,True,,,,False,,,,,True,True,,,,,,,,True,,,,,,,,,,,,,
819320352972220261,https://www.airbnb.com.vn/rooms/819320352972220261,,Vũng Tàu,19,10.351153038797293,107.09979258477688,REGULAR,,"4,[[sq]]",entire_home,,False,,/ đêm,993.001,₫993.001,4,True,True,True,True,True,,,True,,True,,,,False,,,,,,True,,,,,,,,True,,,,,,,,,,,,,
779539627387775859,https://www.airbnb.com.vn/rooms/779539627387775859,,Vũng Tàu,23,10.36478,107.06332,REGULAR,,q,entire_home,,False,,/ đêm,844.471,₫844.471,8,,,True,,True,,,True,,,,,,False,,,,,True,,False,,,,,,,,,,,,,,,,,,,,
36854699,https://www.airbnb.com.vn/rooms/36854699,"4,8",Vũng Tàu,21,10.345877201519398,107.09648005664349,REGULAR,,Pooh House 4,entire_home,5,False,,/ đêm,,,12,True,True,True,True,,True,,True,,True,,,,,,,,,True,,,,,,True,,,True,,,,,,,,,,,,,
828944388646291088,https://www.airbnb.com.vn/rooms/828944388646291088,,Vũng Tàu,10,10.352528712446915,107.07259196788073,REGULAR,,Đạt Homestay,entire_home,,False,,/ đêm,599.431,₫599.431,2,,True,True,True,,,,,,True,,,,False,,,,,True,,False,,True,,True,,,,,,,True,,,,,,,,,
892395478408535989,https://www.airbnb.com.vn/rooms/892395478408535989,,Vũng Tàu,14,10.34622780054329,107.09667921066284,REGULAR,,Căn hộ Mermaid seaview 93m sát biển,entire_home,,False,,/ đêm,,,6,True,True,True,True,True,,,True,True,True,,,,False,,,,,,,,,,,,,,True,,,,,,,,,,,,,
720764930715444674,https://www.airbnb.com.vn/rooms/720764930715444674,"4,8",Vũng Tàu,20,10.3489,107.09476,REGULAR,,Căn hộ Studio The Sóng có hồ bơi - Yên Sa Home,entire_home,10,False,,/ đêm,808.334,₫808.334,4,,True,True,,,True,,True,,,True,,,False,,,,,True,True,,,,,True,,,True,,,,,,,,,,,,,
885024707798790516,https://www.airbnb.com.vn/rooms/885024707798790516,,Vũng Tàu,8,10.34961,107.09565,REGULAR,,Căn hộ Studio The Sóng,entire_home,,False,,/ đêm,,,2,True,True,True,True,,True,,True,,True,,,,False,,,,,True,True,,,,,,,,,,,,,,,,,,,,,
736549996141822014,https://www.airbnb.com.vn/rooms/736549996141822014,"5,0",Vũng Tàu,10,10.3509,107.09667,REGULAR,,Khu nghỉ dưỡng bên bờ biển. Căn hộ đáng yêu có hồ bơi,entire_home,6,False,,/ đêm,943.824,₫943.824,3,True,True,True,,,True,,True,,True,,,,False,,,,,True,,,,,,True,,,,,,,True,,,,,,,,,
879521802922745548,https://www.airbnb.com.vn/rooms/879521802922745548,,Vũng Tàu,9,10.3504,107.0955,REGULAR,,The Wave Building 2 bedrooms apt for rent,entire_home,,False,,/ đêm,,,4,True,True,True,,,True,,True,,True,,,,False,,,,,True,,,,,,,,,,,,,,,,,,True,,,,
54097289,https://www.airbnb.com.vn/rooms/54097289,"5,0",Vũng Tàu,10,10.33685,107.08403,REGULAR,,Homestay thành phố Vũng Tàu của SanHo Việt Nam,private_room,3,False,,/ đêm,342.353,₫342.353,2,,,True,,True,,,True,,,,,,False,True,False,4,,True,True,False,,,,,,,,,,,,,,,False,,,,,
562709964133192609,https://www.airbnb.com.vn/rooms/562709964133192609,"4,83",Vũng Tàu,8,10.354328,107.088593,REGULAR,,"Lily's House - Blue Sea, 01 BR, private bathroom",private_room,18,False,,/ đêm,399.000,₫399.000,2,,,True,,True,,,,,,True,,,False,True,True,4,True,True,True,False,,True,,,True,,,,,,,,,,,,,,,
891949223689638126,https://www.airbnb.com.vn/rooms/891949223689638126,,Vũng Tàu,9,10.3500712,107.09593,REGULAR,,Cat House -The Song Vung Tau- 2PN- Ban công-Hồ bơi,entire_home,,False,,/ đêm,764.589,₫764.589,4,True,True,True,True,True,,,True,,True,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,
44036736,https://www.airbnb.com.vn/rooms/44036736,"4,0",Thành phố Vũng Tàu,16,10.33375,107.08672,REGULAR,,Melody Vung Tau - Chau homestay - Eco 1bedroom,entire_home,4,False,,/ đêm,615.094,₫615.094,4,True,True,True,True,,,True,True,True,True,,,,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,
882180762253682250,https://www.airbnb.com.vn/rooms/882180762253682250,,Vũng Tàu,18,10.350172448806486,107.09559928625822,REGULAR,,Căn hộ The Sóng 5 sao plus,entire_home,,False,,/ đêm,,,2,True,True,True,True,True,True,,True,True,,,,,False,,,,,,True,,,,,,,,,,,,,,,,,,,,,
54273540,https://www.airbnb.com.vn/rooms/54273540,,Vũng Tàu,30,10.33822,107.08706,REGULAR,,02 PHÒNG NGỦ 2WC TẦNG CAO GẦN BIỂN - CĂN HỘ GIAI ĐIỆU,entire_home,,False,,/ đêm,,,8,True,True,True,,,,,True,True,True,,,,,,,,,True,True,,True,,,,,,,True,,,,,,,,,,,,
28260890,https://www.airbnb.com.vn/rooms/28260890,"4,8",Thành phố Vũng Tàu,14,10.35074,107.08059,REGULAR,,Căn hộ Studio Naples,entire_home,5,False,,/ đêm,,,2,,True,True,,True,,,True,True,True,,,,False,,,,,True,,,,True,,True,,,,,,,,,,,,,,,,
888226321440156231,https://www.airbnb.com.vn/rooms/888226321440156231,,Vũng Tàu,8,10.37523102595526,107.11035445291748,REGULAR,,Phòng VIP 2 giường lớn 4 người view hồ ở Vũng Tàu,private_room,,False,,/ đêm,,,4,,,True,True,True,,,True,,,,,,False,,,,,True,True,False,,,,,,,,,,,,,,,,,,,,
862061948299056635,https://www.airbnb.com.vn/rooms/862061948299056635,,Vũng Tàu,11,10.33652,107.08507,REGULAR,,Căn hộ giá tuyệt vời nhất,entire_home,,False,,/ đêm,,,6,,True,True,True,True,,True,True,,True,,,,False,,,,,,True,False,,,,,,,,,,,,,,,,,,,,
