room_id,url,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,maxGuestCapacity,SYSTEM_FLOWER,SYSTEM_VIEW_OCEAN,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_WASHER,SYSTEM_SURVEILLANCE,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,rating,reviewCount,SYSTEM_BEACH,SYSTEM_POOL,SYSTEM_JACUZZI,SYSTEM_TV,isSuperHost,isVerified,yearHosting,price,price_full,SYSTEM_LOCK_ON_DOOR,SYSTEM_VIEW_MOUNTAIN,SYSTEM_EV_CHARGER,SYSTEM_SNOWFLAKE,SYSTEM_PETS,SYSTEM_MAPS_RESORT,SYSTEM_VIEW_CITY,SYSTEM_ELEVATOR,SYSTEM_PATIO_BALCONY,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_DRYER,SYSTEM_FIREPLACE,SYSTEM_BATHTUB,SYSTEM_LUGGAGE_DROP,SYSTEM_HAIRDRYER,SYSTEM_SAUNA,SYSTEM_HIGH_CHAIR,SYSTEM_SMOKING_ALLOWED,SYSTEM_BREAKFAST,SYSTEM_FIREPIT,SYSTEM_REFRIGERATOR,SYSTEM_SKI,SYSTEM_BOAT_SAIL,SYSTEM_CRIB,SYSTEM_PACK_N_PLAY,SYSTEM_TOYS,SYSTEM_PIANO,SYSTEM_CALENDAR
884516887647037650,https://www.airbnb.com.vn/rooms/884516887647037650,Cam Lâm,30,12.073797957338435,109.19802817868373,REGULAR,,Căn hộ khách sạn 1 phòng ngủ hướng biển,entire_home,False,,/ đêm,4,True,True,True,True,True,True,,,,,,,True,True,True,,,,,3.988,₫3.988.575,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
44163880,https://www.airbnb.com.vn/rooms/44163880,Phan Rang–Tháp Chàm,17,11.56528,109.01443,REGULAR,,"Cho thuê căn hộ cao cấp, nghỉ dưỡng mùa hè",entire_home,False,,/ đêm,4,,,True,True,True,True,True,,False,False,,,,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
41284002,https://www.airbnb.com.vn/rooms/41284002,Thành phố Cam Ranh,17,12.07182,109.19493,REGULAR,,Ocean view apartment  for 4 ppl - Alma resort,entire_home,False,,/ đêm,4,,,True,True,True,True,True,,False,,,,True,True,,True,,,,1.525,₫1.525.652,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
810539962158410349,https://www.airbnb.com.vn/rooms/810539962158410349,Thành phố Cam Ranh,30,12.030943367081344,109.21479859311825,REGULAR,,"Lumina resort villa, biệt thự hồ bơi 1PN",entire_home,False,,/ đêm,2,,True,True,True,True,True,True,,,,,,True,True,,True,,,,2.056,₫2.056.789,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
877030027548079300,https://www.airbnb.com.vn/rooms/877030027548079300,Thành phố Cam Ranh,30,12.03091296276424,109.21514824308194,REGULAR,,Lumina biệt thự 2 phòng ngủ (buffet ăn sáng),entire_home,False,,/ đêm,4,True,True,True,True,True,True,,,,,,,True,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
34466542,https://www.airbnb.com.vn/rooms/34466542,Ninh Hải District,12,11.72334,109.19689,REGULAR,,Một phòng đôi đẹp ở vịnh Vĩnh Hy,private_room,False,,/ đêm,2,,,,True,,True,,,False,False,,,,,True,True,,,,488.418,₫488.418,,,,True,True,,,,,,,True,,,True,,,,,,,,,,,,,
841455048029458001,https://www.airbnb.com.vn/rooms/841455048029458001,Thành phố Phan Rang - Tháp Chàm,21,11.597855627942746,108.96630362972321,REGULAR,,Căn Bình - Nõn Cottage,private_room,False,,/ đêm,2,,,True,True,True,True,,True,False,False,,,,,,,,,,570.589,₫570.589,,,,True,True,,,,,,,,,,,,,,,,True,,,,,,,
35373384,https://www.airbnb.com.vn/rooms/35373384,Ninh Hải,26,11.591259002685547,109.03716278076172,REGULAR,,Homestay Bạn bè,entire_home,False,,/ đêm,16,,,True,True,,True,,True,False,False,,,True,True,,True,,,,3.217,₫3.217.206,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
780321489407672345,https://www.airbnb.com.vn/rooms/780321489407672345,,11,11.72759,109.1991,REGULAR,,Căn Villa 100m2 đối diện biển,entire_home,False,,/ đêm,4,,,,True,,True,,,False,False,,,True,,,,,,,2.967,₫2.967.060,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47749230,https://www.airbnb.com.vn/rooms/47749230,Thành phố Phan Rang - Tháp Chàm,30,11.59778,108.97037,REGULAR,,Vườn của má Villa,entire_home,False,,/ đêm,9,,,True,True,True,True,,,False,False,,,,True,,True,,,,4.313,₫4.313.649,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,
768526545382921836,https://www.airbnb.com.vn/rooms/768526545382921836,Thành phố Cam Ranh,30,12.02532,109.21701,REGULAR,,ARENA Resort5*Seaview/% {line2kids/lazyriver CHECKIN24h,entire_home,False,,/ đêm,4,,,True,True,True,True,,True,False,False,,,True,True,,True,,,,1.418,₫1.418.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689492778855750515,https://www.airbnb.com.vn/rooms/689492778855750515,Thành phố Cam Ranh,30,12.027060665837704,109.2170623247691,REGULAR,,Căn hộ dịch vụ Chanh số2,entire_home,False,,/ đêm,2,True,True,True,True,True,,,True,,,"4,83",6,True,True,,True,,,,1.019,₫1.019.195,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
37387637,https://www.airbnb.com.vn/rooms/37387637,Thành phố Phan Rang - Tháp Chàm,14,11.57693,108.98951,REGULAR,,Phòng Tô - Toilet riêng,private_room,False,,/ đêm,2,,,True,True,True,True,,,,False,,,,,,,False,True,,410.824,₫410.824,True,,,True,True,,,,,,,,,,True,,,,,,True,,,,,,,
52835744,https://www.airbnb.com.vn/rooms/52835744,Bai Dai,30,12.03101731295993,109.21497985652576,REGULAR,,Villa SongNhi,entire_home,False,,/ đêm,8,,True,True,True,True,True,,True,,,,,True,True,True,,,,,4.200,₫4.200.000,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
858389244131348122,https://www.airbnb.com.vn/rooms/858389244131348122,Thành phố Cam Ranh,12,12.02524,109.2155,REGULAR,,Căn hộ cao cấp thuộc resort 4* +,entire_home,False,,/ đêm,4,,,True,True,True,True,,True,,,,,True,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
745960972218428993,https://www.airbnb.com.vn/rooms/745960972218428993,Cam Lâm,30,12.1197,109.18761,REGULAR,,#203- Phòng gia đình H2B - Homestay Bãi Dâu,private_room,False,,/ đêm,3,True,,True,True,True,True,,True,False,,,1,True,,,,True,True,5,402.235,₫402.235,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,
688037455371103015,https://www.airbnb.com.vn/rooms/688037455371103015,Thành phố Phan Rang - Tháp Chàm,23,11.58608,109.02676,REGULAR,,Phòng riêng tại Chanh 's House - Bãi biển Ninh Chu,private_room,False,,/ đêm,2,True,,True,True,True,True,,True,False,False,,,,,,,True,True,,428.554,₫428.554,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,
875945394506540073,https://www.airbnb.com.vn/rooms/875945394506540073,Cam Lâm,30,12.070614874761807,109.1956685587219,REGULAR,,Villa 2 phòng tầng 1 có bể bơi,entire_home,False,,/ đêm,6,True,,True,True,True,True,,True,,,,,True,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
688079880160165238,https://www.airbnb.com.vn/rooms/688079880160165238,Thành phố Phan Rang - Tháp Chàm,23,11.58403,109.02775,REGULAR,,Phòng riêng số2tại Chanh 's House - Bãi biển Ninh Chu,private_room,False,,/ đêm,2,,,True,True,True,True,,True,False,False,,2,,,,True,True,True,6,439.704,₫439.704,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,
38362520,https://www.airbnb.com.vn/rooms/38362520,Ninh Hải,30,11.58422,109.05955,REGULAR,,Biệt thự ven biển độc quyền Ninh Chư,entire_home,False,,/ đêm,4,,True,True,True,,True,,True,False,,"5,0",3,True,True,,True,,,,3.209,₫3.209.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41365979,https://www.airbnb.com.vn/rooms/41365979,Cam Lâm,30,12.1128,109.19027,REGULAR,,Florihome Beach House - Garden view room #301,private_room,False,,/ đêm,2,,,True,True,True,True,,True,False,,,1,True,,,True,False,True,3,570.589,₫570.589,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
718340990685130456,https://www.airbnb.com.vn/rooms/718340990685130456,Thành phố Cam Ranh,30,12.0259927,109.2144908,REGULAR,,Angela Serviced Apartment (Arena Cam Ranh Resort),entire_home,False,,/ đêm,2,,True,True,True,,True,,,False,,"4,5",4,True,True,,True,,,,1.189,₫1.189.866,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,
821348940341113901,https://www.airbnb.com.vn/rooms/821348940341113901,Cam Ranh,10,12.061443570859815,109.20093279649232,REGULAR,,Biệt thự bí ẩn 1 phòng ngủ,entire_home,False,,/ đêm,2,,,True,True,True,True,,True,False,,,,True,True,True,,,,,2.534,₫2.534.942,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
811197127794354708,https://www.airbnb.com.vn/rooms/811197127794354708,Thành phố Cam Ranh,25,12.02796,109.21398,REGULAR,,Căn hộ JOY nhìn ra biển và bãi biển Cam Ranh xinh đẹp,entire_home,False,,/ đêm,2,,True,True,True,True,True,,,,,,,True,True,,True,,,,1.035,₫1.035.276,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,
49956272,https://www.airbnb.com.vn/rooms/49956272,Thành phố Phan Rang - Tháp Chàm,23,11.57682,108.9932,REGULAR,,Apple Haus Villa Homestay,private_room,False,,/ đêm,14,,,True,True,True,True,True,,False,,,,,True,,True,False,False,,4.817,₫4.817.848,,,,,,,True,,,False,,,,,,,,,,,,,,,,,,
35770632,https://www.airbnb.com.vn/rooms/35770632,Ninh Hải,17,11.584139845645392,109.04215141034814,REGULAR,,Nhà B-,entire_home,False,,/ đêm,16,,,True,True,,True,,True,False,False,,,True,True,,True,,,,3.132,₫3.132.759,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
851863027804640290,https://www.airbnb.com.vn/rooms/851863027804640290,Bai Dai,22,12.119846947703378,109.1885891894302,REGULAR,,Ban công view núi phòng riêng ở Bãi Dài Cam Ranh,private_room,False,,/ đêm,2,True,,True,True,,,True,True,False,,,,True,,,,False,True,,571.492,₫571.492,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,
52578281,https://www.airbnb.com.vn/rooms/52578281,Bai Dai,30,12.07437,109.198288,REGULAR,,Biệt thự PhongLiem 9,entire_home,False,,/ đêm,9,True,,True,True,True,True,True,,,,,,True,True,,True,,,,4.765,₫4.765.714,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
771376943967167729,https://www.airbnb.com.vn/rooms/771376943967167729,Bai Dai,30,12.02468,109.21956,REGULAR,,Premier Ocean Front Arena Cam Ranh,entire_home,False,,/ đêm,2,,True,True,True,True,,,True,False,,,,True,True,,True,,,,1.141,₫1.141.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37851986,https://www.airbnb.com.vn/rooms/37851986,Cam Lâm,30,12.11891,109.18766,REGULAR,,R#101/2-H2B Homestay Bãi Dài - Tự nhận phòng,private_room,False,,/ đêm,3,True,,True,True,True,True,,,False,,"5,0",6,True,,,,True,True,5,399.412,₫399.412,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,
31095813,https://www.airbnb.com.vn/rooms/31095813,Thành phố Phan Rang - Tháp Chàm,22,11.56264,109.01304,REGULAR,,Khách sạn Tam An,private_room,False,,/ đêm,16,,,True,True,,True,True,,False,False,"4,6",5,,,,True,,,,268.177,₫268.177,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,
744862337114519584,https://www.airbnb.com.vn/rooms/744862337114519584,Thành phố Đà Lạt,30,11.85762,108.56316,REGULAR,,Share A Room Healing Retreat Dalat,private_room,False,,/ đêm,2,True,,True,True,True,True,True,,False,False,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,
764704565336228276,https://www.airbnb.com.vn/rooms/764704565336228276,Thành phố Phan Rang - Tháp Chàm,17,11.54645,109.00535,REGULAR,,Aloha Homestay Phan Rang,entire_home,False,,/ đêm,7,True,,True,True,True,True,,True,False,False,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
691746951384261958,https://www.airbnb.com.vn/rooms/691746951384261958,Đơn Dương,30,11.82823147392886,108.60657848417759,REGULAR,,Du An Garden nhà nghỉ nông trại có suối đá,entire_home,False,,/ đêm,4,True,,True,True,True,True,,,False,False,,,,,,,,,,1.146,₫1.146.824,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,
806871590934527651,https://www.airbnb.com.vn/rooms/806871590934527651,Cam Ranh,30,11.96593,109.19231,REGULAR,,Premium Ocean Font Arena Cam Ranh,private_room,False,,/ đêm,2,,True,,True,True,True,,True,,,,,True,True,,True,,,,1.129,₫1.129.765,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,
629510022602869995,https://www.airbnb.com.vn/rooms/629510022602869995,Thành phố Cam Ranh,30,12.026404,109.214775,REGULAR,,Trang chủ của Seaview Condotel-Rosemary @ Bai Dai Cam Ranh,entire_home,False,,/ đêm,2,,True,True,True,True,True,,,,,,,True,True,,True,,,,1.113,₫1.113.642,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
870278241934309150,https://www.airbnb.com.vn/rooms/870278241934309150,Đơn Dương,26,11.814260407631314,108.60958770121597,REGULAR,,Phòng đôi có ban công,entire_home,False,,/ đêm,4,True,,True,True,True,True,,,False,False,,,,,,,,,,,,,,,,True,,,,True,,,True,,,,,,,,,,,,,,,,
634380920414411570,https://www.airbnb.com.vn/rooms/634380920414411570,Vĩnh Hải,24,11.66144,109.17293,REGULAR,,"Ngôi nhà 3 phòng ngủ, ngắm bình minh lên mỗi sớm",entire_home,False,,/ đêm,6,,,True,True,True,,,True,False,False,,,,,,,,,,1.825,₫1.825.883,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
875929106176050239,https://www.airbnb.com.vn/rooms/875929106176050239,Cam Lâm,30,12.071497212265056,109.19767714456452,REGULAR,,Villa 2 phòng tầng 2 hướng biển,entire_home,False,,/ đêm,6,True,True,,,,True,True,True,False,False,,,True,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,
39400686,https://www.airbnb.com.vn/rooms/39400686,Đạ Chais,30,12.14075,108.63202,REGULAR,,Chappi Mountains Bungalow - Cozy Wood Bungalow 5,entire_home,False,,/ đêm,2,True,,,True,,True,,True,False,False,"4,83",12,,,,,,,,513.530,₫513.530,,,,,True,,,,True,,,,True,,,,,,,,,,,,,,,
588338778473780168,https://www.airbnb.com.vn/rooms/588338778473780168,Ninh Hải,30,11.58907,109.0949,REGULAR,,Bungalow Oceanfront độc quyền Ninh Chu,entire_home,False,,/ đêm,3,,True,True,True,True,True,,True,False,,,,True,True,,,,,,2.176,₫2.176.707,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
808894781426452770,https://www.airbnb.com.vn/rooms/808894781426452770,Phan Rang–Tháp Chàm,11,11.58172,109.12877,REGULAR,,Ở lại với NomadStays Ninh Thuận,private_room,False,,/ đêm,2,,,True,True,True,True,,True,False,,,,True,,,True,False,False,,1.097,₫1.097.068,,,,,True,,,,,False,,,,,,,,,,,,,,,,,,
34788679,https://www.airbnb.com.vn/rooms/34788679,,29,12.12049,109.18826,REGULAR,,R#201_H2B Homestay gần Bãi biển Đại,private_room,False,,/ đêm,2,True,,True,True,,True,True,,False,,"5,0",7,,,,True,True,True,5,399.412,₫399.412,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,
47068272,https://www.airbnb.com.vn/rooms/47068272,Thành phố Phan Rang - Tháp Chàm,12,11.56445,109.01561,REGULAR,,Tú Ngọc House,entire_home,False,,/ đêm,6,,,True,True,True,True,True,,False,False,,,True,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
710517701667794361,https://www.airbnb.com.vn/rooms/710517701667794361,Nha Trang,27,12.02679,109.21838,REGULAR,,Ela 's Home Arena (Resort Cam Ranh),entire_home,False,,/ đêm,2,,,True,True,True,,,,False,,,,True,True,,True,,,,1.163,₫1.163.886,,,,True,,,,,,,,,,True,True,,,,,,,,,,,,,
26402168,https://www.airbnb.com.vn/rooms/26402168,Ninh Thuan,30,11.70872,109.19949,REGULAR,,Ecochi Full House- Phan Rang,entire_home,False,,/ đêm,15,,,True,True,,True,True,,False,False,,,,,,True,,,,1.711,₫1.711.766,,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,
