room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_PETS,SYSTEM_TV,SYSTEM_ELEVATOR,SYSTEM_WASHER,SYSTEM_DRYER,SYSTEM_NO_DETECTOR_CO2,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,SYSTEM_LUGGAGE_DROP,SYSTEM_HAIRDRYER,SYSTEM_SURVEILLANCE,SYSTEM_NO_DETECTOR_SMOKE,isSuperHost,isVerified,SYSTEM_LOCK_ON_DOOR,SYSTEM_JACUZZI,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_VIEW_CITY,SYSTEM_FLOWER,SYSTEM_POOL,yearHosting,SYSTEM_VIEW_OCEAN,SYSTEM_BEACH,SYSTEM_REFRIGERATOR,SYSTEM_EV_CHARGER,SYSTEM_BREAKFAST,SYSTEM_BATHTUB,SYSTEM_SMOKING_ALLOWED,SYSTEM_BOAT_SAIL,SYSTEM_FIREPLACE,SYSTEM_VIEW_MOUNTAIN,SYSTEM_GOLF,SYSTEM_CALENDAR,SYSTEM_SAUNA,SYSTEM_MAPS_RESORT,SYSTEM_FIREPIT,SYSTEM_TOYS,SYSTEM_PIANO
764792211968108791,https://www.airbnb.com.vn/rooms/764792211968108791,"5,0",Cát Bà,30,20.73089,107.050934,REGULAR,,-30%Free big breakfast-laundry-cook with host,private_room,10,False,,/ đêm,503.341,₫503.341,2,True,True,True,True,,,,True,True,False,,,,,,,False,True,True,,,True,,,2,,True,,,,,,,,,,,,,,,
41398012,https://www.airbnb.com.vn/rooms/41398012,"4,77",Ha Long city,30,20.9521,107.0244,REGULAR,,SEA-View PHÒNG NGỦ 3BR/căn hộ [[sq]] Netflix + Hồ bơi [[vi]] Near Beach,entire_home,57,False,,/ đêm,1.045,₫1.045.000,11,True,True,,True,,True,,True,,,True,True,,,True,,,,,,,,,True,,,True,,,,,,,,,,,,,,,
21520375,https://www.airbnb.com.vn/rooms/21520375,"5,0",Ngô Quyền,30,20.83485,106.6955,REGULAR,,Trung tâm Lặng lẽ Sạch sẽ Thân thiện Haiphong Homestay,private_room,10,False,,/ đêm,,,9,True,True,True,True,,True,,,,,,,,,True,,False,True,,True,False,True,,,5,True,,,,,,,,,,,,,,,,
7336424,https://www.airbnb.com.vn/rooms/7336424,"4,91",Cat Ba island,30,20.80641,107.03943,REGULAR,,Nhà cổ Việt Hải - Nhà riêng,entire_home,70,False,,/ đêm,,,2,True,,True,True,True,,,,,False,,True,True,,,False,,,,,,,True,,,,,,True,,,,,,,,,,,,,
887280582542615674,https://www.airbnb.com.vn/rooms/887280582542615674,,Cát Hải,30,20.73463,107.04617,REGULAR,,Hungsen Homestay,entire_home,,False,,/ đêm,,,16,True,True,True,True,True,True,,True,,False,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
762522736841757298,https://www.airbnb.com.vn/rooms/762522736841757298,"4,0",Hai Phong,12,20.7223,106.77964,REGULAR,,Marina aparment - Phòng mini ấm cúng,private_room,4,False,,/ đêm,819.365,₫819.365,2,True,True,True,True,,True,,True,,False,,,,,True,,False,True,,,False,,,True,5,,,,,,,,,,,,,,,,,
52144321,https://www.airbnb.com.vn/rooms/52144321,"4,75",Thành phố Hạ Long,18,20.9608,107.00732,REGULAR,,Căn hộ 1BR với ban công và tầm nhìn ra biển - Greenbay Garden,entire_home,28,False,,/ đêm,,,3,True,True,True,,,True,True,True,,,True,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,
689568574374433556,https://www.airbnb.com.vn/rooms/689568574374433556,,Hồng Bàng,6,20.86316,106.66351,REPRESENTATIVE,,Merci Apartment & Homestay số 11 - Vinhome Imperia,private_room,,False,,/ đêm,500.000,₫500.000,2,True,True,True,True,,True,,True,True,False,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
888619276398026704,https://www.airbnb.com.vn/rooms/888619276398026704,,Cát Hải,29,20.72985,107.05239,REGULAR,,A Duplex Studio with kitchen.,private_room,,False,,/ đêm,,,8,,,True,True,True,True,,,,False,,True,,,,False,,,,True,,,True,,,,,,,,True,,,,,,,,,,,
851295984865753776,https://www.airbnb.com.vn/rooms/851295984865753776,,Hạ Long,26,20.955894409356677,107.09499847143888,REGULAR,,Luxury Studio Citadin Hạ Long,entire_home,,False,,/ đêm,,,2,True,True,True,,,True,,True,,,True,True,,,True,,,,,,,,True,,,True,,,,,,,,,,,,,,,,
621226760587427689,https://www.airbnb.com.vn/rooms/621226760587427689,"4,25",Lê Chân,20,20.83775,106.68917,REGULAR,,SAOLA Suite Hotel 301,private_room,4,False,,/ đêm,1.144,₫1.144.565,2,,True,True,True,True,True,,,,,True,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,
794006918111373560,https://www.airbnb.com.vn/rooms/794006918111373560,"5,0",Thành phố Hạ Long,28,20.95821,107.00641,REGULAR,,Green Hạ Long Homestay,entire_home,6,False,,/ đêm,456.471,₫456.471,4,True,True,True,True,,True,True,,,False,,,,,,,,,,,,,,True,,True,True,,,,,,,,,,,,,,,
42126542,https://www.airbnb.com.vn/rooms/42126542,,Ngô Quyền,30,20.84999,106.68617,REGULAR,,SHP Plaza 2 Phòng ngủ Khánh Phong Homestay,entire_home,,False,,/ đêm,1.000,₫1.000.000,5,True,True,True,True,True,True,,True,,,True,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
34285697,https://www.airbnb.com.vn/rooms/34285697,"4,86",Cát Hải,30,20.76924,107.06422,REGULAR,,"3.InnerX-Stay, Ha Long Floating Homestay",private_room,147,False,,/ đêm,428.241,₫428.241,2,,,,,True,,,,,False,,,,,,False,,,,,,,,,,True,,,,True,,True,,,,,,,,,,
41479916,https://www.airbnb.com.vn/rooms/41479916,"4,9",Lan Ha Bay,30,20.77244,107.05075,REGULAR,,"8. InnerX-Stay, Ha Long Floating Homestay",private_room,31,False,,/ đêm,428.233,₫428.233,2,,,,,,,,,,False,,,,,,False,False,True,,,False,,,,5,,,,,True,,True,,,,,,,,,,
883985972069504741,https://www.airbnb.com.vn/rooms/883985972069504741,,Thành phố Hạ Long,9,20.96083,107.07154,REGULAR,,N's Home,entire_home,,False,,/ đêm,,,2,True,True,,True,,True,True,,,,True,True,,True,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,
40493182,https://www.airbnb.com.vn/rooms/40493182,"4,84",Thành phố Hạ Long,30,20.95298,107.02552,REGULAR,,Căn hộ 2 phòng ngủ ấm cúng Tầm nhìn⭐ tuyệt đẹp ra Vịnh⭐ Neares Harbour,entire_home,25,False,,/ đêm,780.236,₫780.236,5,True,True,True,,True,True,True,,,False,,,,,,,,,,,,,,True,,True,True,,,,,,,,,,,,,,,
867955555470733674,https://www.airbnb.com.vn/rooms/867955555470733674,,Hạ Long,30,20.95364910671932,107.01288599520922,REGULAR,,Căn hộ hướng biển - Citadines 5*,entire_home,,False,,/ đêm,,,4,True,True,True,True,,,,,,,,,,,True,,,,,True,,True,,True,,True,True,,,,,,,,,,,,,,,
712145929448402488,https://www.airbnb.com.vn/rooms/712145929448402488,"4,85",Hạ Long,15,20.95547,107.01364,REGULAR,,Căn hộ cao cấp với tầm nhìn tuyệt đẹp ra Vịnh Hạ Long,entire_home,13,False,,/ đêm,941.420,₫941.420,3,True,True,,True,,True,True,,,,,,,,True,,,,,,,,,True,,True,True,,,,,,,,,,,,,,,
604970307762418068,https://www.airbnb.com.vn/rooms/604970307762418068,"4,88",Thành phố Hạ Long,26,20.95852,107.00686,REGULAR,,Tùng Minh Homestay Hạ Long,entire_home,8,False,,/ đêm,,,3,True,True,,True,,True,True,,,False,,,,,,,,,,,,True,,True,,True,True,,,,,,,,,,,,,,,
41781815,https://www.airbnb.com.vn/rooms/41781815,"4,63",Thành phố Hạ Long,20,20.95903,107.00778,REGULAR,,Nhất Đăng Home Stay,entire_home,16,False,,/ đêm,495.224,₫495.224,4,True,True,True,True,True,True,,True,,False,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,
33177069,https://www.airbnb.com.vn/rooms/33177069,"4,69",Thành phố Hạ Long,30,20.95741,107.00593,REGULAR,,"Hành trình 21 - 2 phòng ngủ, tầm nhìn ra biển, tầng cao-70m2",entire_home,48,False,,/ đêm,,,7,True,True,True,True,True,True,,,,,,,,,,,,,,,,True,,True,,True,True,,,,,,,,,,,,,,,
661466834535082105,https://www.airbnb.com.vn/rooms/661466834535082105,"4,67",Thành phố Hạ Long,30,20.95313,107.01347,REGULAR,,Căn hộ Studio Citadines view toàn cảnh Halong bay,entire_home,9,False,,/ đêm,,,3,True,True,True,True,,True,,,,False,,,,,,,,,,,,True,,True,,True,True,,,,,,,,,,,,,,,
866305590858088065,https://www.airbnb.com.vn/rooms/866305590858088065,"5,0",Thành phố Hạ Long,30,20.95293968379295,107.02400537843475,REGULAR,,Cozy apartment with Sea View Balcony,entire_home,3,False,,/ đêm,802.932,₫802.932,2,True,True,True,True,,True,True,True,,,True,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,
38438347,https://www.airbnb.com.vn/rooms/38438347,,Thành phố Hạ Long,30,20.95266,107.02524,REGULAR,,Hướng nhìn ra vịnh Hạ Long - Trái tim Hạ Long 3BR,entire_home,,False,,/ đêm,,,6,True,True,,True,True,True,,,,False,,,,,,,,,,True,,,,True,,True,True,,,,,,,,,,,,,,,
875031949029584853,https://www.airbnb.com.vn/rooms/875031949029584853,,Thành phố Hạ Long,10,20.953579433678932,107.00269514406678,REGULAR,,"Alacarte Residence, Hạ Long",entire_home,,False,,/ đêm,,,2,True,True,True,True,,True,,,,False,,,,,True,,,,,True,,,,True,,,True,,,,,,,,,,,,,,,
875749065516043133,https://www.airbnb.com.vn/rooms/875749065516043133,,Thành phố Hạ Long,12,20.95783,107.00916,REGULAR,,"Homestay siêu xinh xắn, mới tinh",entire_home,,False,,/ đêm,,,7,True,True,True,True,,True,,True,,False,True,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,
866960361362020741,https://www.airbnb.com.vn/rooms/866960361362020741,,Thành phố Hạ Long,5,20.952967641360388,107.02305139636901,REGULAR,,Homestay Bánh Bao,entire_home,,False,,/ đêm,,,4,True,True,,True,,True,,True,,False,True,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,
640758253687473206,https://www.airbnb.com.vn/rooms/640758253687473206,,Thanh Thủy,29,20.505597225184324,106.54102675616741,REGULAR,,Cozy Japanese vibe 3BR apartment,entire_home,,False,,/ đêm,,,6,True,True,,True,True,True,,,,,True,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,
796207701827630175,https://www.airbnb.com.vn/rooms/796207701827630175,,Xuân Đám,30,20.752743449945818,106.99513846038818,REGULAR,,3 Bedroom Private House With Beautiful Garden,entire_home,,False,,/ đêm,,,8,True,True,True,True,,,,,,False,,,,,True,,,,,,,,True,True,,True,True,,,,,,,,,,,,,,,
887449362842137945,https://www.airbnb.com.vn/rooms/887449362842137945,,Thành phố Hạ Long,20,20.95307,107.02483,REGULAR,,Journey 10 - 2 Brs - Pool View,entire_home,,False,,/ đêm,,,7,True,True,True,True,True,,,,,False,,,,,True,,,,,,,,,True,,True,,,,,,,,,,,,,,,,
17045836,https://www.airbnb.com.vn/rooms/17045836,"4,79",Đằng Giang,10,20.83587,106.70142,REGULAR,,"Phòng riêng, khu vực quốc tế, gần sân bay",private_room,43,False,,/ đêm,267.664,₫267.664,4,True,True,,True,True,,,True,,False,True,,,True,,False,False,True,True,,,,,,5,,,,,,,,,,,,,,,,,
870045871771379306,https://www.airbnb.com.vn/rooms/870045871771379306,,Thành phố Hạ Long,13,20.954221362679927,107.01295506209135,REGULAR,,Diva B906 Citadines Marina,entire_home,,False,,/ đêm,,,2,True,True,True,,,True,,,,False,,,,,True,False,,,,,,,,True,,True,True,,,,,,,,,,,,,,,
43681654,https://www.airbnb.com.vn/rooms/43681654,"4,83",Hồng Bàng,10,20.86168,106.66382,REPRESENTATIVE,,Merci Apartment & Homestay No.1 - Vinhomes Imperia,entire_home,12,False,,/ đêm,731.000,₫731.000,2,True,True,,True,,True,,True,True,False,True,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
884518488107292613,https://www.airbnb.com.vn/rooms/884518488107292613,,Thành phố Hạ Long,13,20.94671076203458,107.03580043395996,REGULAR,,Phòng đôi sát biển * Le Cactus2B,private_room,,False,,/ đêm,640.885,₫640.885,2,True,True,True,True,,True,True,,,False,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,True,,,
45948637,https://www.airbnb.com.vn/rooms/45948637,,Lê Chân,10,20.824484687856728,106.69061054340821,REGULAR,,Căn hộ 2 ngủ view thành phố - Minato Residence,entire_home,,False,,/ đêm,1.141,₫1.141.177,5,True,True,,True,True,True,,,,False,True,,,,,False,,,,,,True,,,,True,,,,,,,,,,,,,,,,
47724448,https://www.airbnb.com.vn/rooms/47724448,,Hồng Bàng,8,20.8638,106.66109,REGULAR,,Căn hộ Vinhome đẹp & giá rẻ cho thuê NGAY 2.,private_room,,False,,/ đêm,798.824,₫798.824,2,True,True,True,True,True,True,,,,False,,,,,,False,,,,True,,,,True,,,,,,,,,,,,,,,,,,
46812024,https://www.airbnb.com.vn/rooms/46812024,"4,67",Thành phố Hạ Long,17,20.95833,107.01813,REGULAR,,Homestay Thủy Hạ Long,entire_home,18,False,,/ đêm,,,3,True,True,True,True,,True,,True,,False,,,,,,,,,,,,,,True,,True,True,,,,,,,,,,,,,,,
830735988313793593,https://www.airbnb.com.vn/rooms/830735988313793593,,Thành phố Hạ Long,7,20.95507,107.0162,REGULAR,,View vịnh mỗi sáng thức dậy,entire_home,,False,,/ đêm,,,2,True,True,True,,,True,,True,,False,True,True,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
892653689694561995,https://www.airbnb.com.vn/rooms/892653689694561995,,Thành phố Hạ Long,25,20.96152,107.07135,REGULAR,,Green Diamond  Luxury Apartment,entire_home,,False,,/ đêm,,,4,True,True,,True,,True,,True,,False,True,,,,True,,,,,,,,,,,True,True,,,,,,,,,,,,,,,
891582902429649654,https://www.airbnb.com.vn/rooms/891582902429649654,,Đằng Lâm,11,20.836557270780606,106.70434712330002,REGULAR,,Khám phá khu phố Tây giữa lòng Hải Phòng,private_room,,False,,/ đêm,,,2,True,True,,True,True,True,,True,,False,True,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,
864031366845044258,https://www.airbnb.com.vn/rooms/864031366845044258,,Haiphong,12,20.72576,107.05313,REGULAR,,Dịch Vụ Bền Vững,private_room,,False,,/ đêm,,,16,True,True,True,True,True,True,,True,True,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
757114214011850660,https://www.airbnb.com.vn/rooms/757114214011850660,,Hồng Bàng,6,20.86974,106.66599,REGULAR,,Căn Hộ HappyHouse Venice  siêu đẹp siêu tiện ích,private_room,,False,,/ đêm,684.706,₫684.706,2,True,True,True,True,True,,,,,False,,,,,True,False,,,,True,,,,True,,,,,,,,,,,,,,,,,,
877066494023698280,https://www.airbnb.com.vn/rooms/877066494023698280,,Hạ Long,10,20.9601875,107.0703125,REGULAR,,"Green House - Apt 2Br, Bay view",entire_home,,False,,/ đêm,,,4,True,True,True,True,,True,,True,,False,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879198779669704978,https://www.airbnb.com.vn/rooms/879198779669704978,,Hạ Long,30,20.955137551435058,106.99780803016762,REGULAR,,Viila Harborbay 7PN sát bãi tắm,entire_home,,False,,/ đêm,,,16,True,True,True,True,,True,,,,False,True,,,,,False,,,,True,,,,,,,True,,,,,,,,,,,,,,,
42439056,https://www.airbnb.com.vn/rooms/42439056,"5,0",Việt Hải,17,20.80009,107.04472,REGULAR,,Đảo Catba - Sống cùng gia đình bản xứ Lan,private_room,8,False,,/ đêm,947.177,₫947.177,4,True,True,True,True,True,,,,,,True,,,,,,True,False,True,True,,,True,,3,,,,,,,,,,True,,,,,,,
41524341,https://www.airbnb.com.vn/rooms/41524341,,Hải An,30,20.85288,106.71455,REGULAR,,Căn hộ S20 - Phòng học - Hải Phòng,entire_home,,False,,/ đêm,421.094,₫421.094,6,True,True,,True,,,,True,,False,True,,,,True,False,,,,,,,,,,True,,,,,,,,True,,,,,,,,
797750766757222731,https://www.airbnb.com.vn/rooms/797750766757222731,"5,0",Thành phố Hạ Long,25,20.95313,107.02416,REGULAR,,Căn hộ 3 phòng ngủ VIEW BIỂN Newlife Tower 2,entire_home,6,False,,/ đêm,,,7,True,True,True,True,True,,,,,,,,,,True,,,,,,,,,True,,True,True,,,,,,,,True,,,,,,,
28351107,https://www.airbnb.com.vn/rooms/28351107,"4,33",Hai Phong City,16,20.77049,107.06924,REGULAR,,Pho ̀ ng Lake View ơ ̉ Heart of Catba Island,private_room,12,False,,/ đêm,900.139,₫900.139,4,,True,True,True,True,True,True,True,,,,,,,,,,,,,,,True,,,True,,,,,,,,,True,,,,,,,
28728634,https://www.airbnb.com.vn/rooms/28728634,"4,83",Cát Hải,30,20.76872,107.06477,REGULAR,,10. InnerX-Stay. Ha Long Floating Homestay,private_room,236,False,,/ đêm,428.233,₫428.233,2,,,,,True,,,,,False,,,,,,False,False,True,,,False,,,,5,,,,,True,,True,,,,,,,,,,
885925599972429364,https://www.airbnb.com.vn/rooms/885925599972429364,,Hồng Bàng,5,20.86418,106.65812,REGULAR,,"No 2803, Hoang Huy Grand Tower",entire_home,,False,,/ đêm,,,1,True,True,True,True,,True,,True,,,True,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,
52802932,https://www.airbnb.com.vn/rooms/52802932,,Hồng Bàng,4,20.86259,106.66237,REPRESENTATIVE,,Merci Apartment & Homestay No.10 - Vinhome Imperia,private_room,,False,,/ đêm,660.000,₫660.000,2,True,True,True,True,,True,True,True,True,,,,,,,,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,
619047006360515214,https://www.airbnb.com.vn/rooms/619047006360515214,"5,0",Hồng Bàng,11,20.86224,106.66155,REGULAR,,Vinhome Imperia paris 07,private_room,3,False,,/ đêm,810.261,₫810.261,2,True,True,True,True,,,,,,False,,,,,True,False,False,True,,True,False,,,True,11,,,,,,,,,,,,,,,,,
877943157353982960,https://www.airbnb.com.vn/rooms/877943157353982960,,Thành phố Hạ Long,10,20.96114,107.00795,REGULAR,,Căn Hộ 1 Ngủ view biển Hạ Long,entire_home,,False,,/ đêm,,,2,True,True,True,True,,True,,True,,False,,,,,True,False,,,,,,,,,,,True,,,,,,,,,,,,,,,
890340791895709435,https://www.airbnb.com.vn/rooms/890340791895709435,,Thành phố Hạ Long,30,20.953822605664563,107.01289404183626,REGULAR,,Duplex Citadines 5*,entire_home,,False,,/ đêm,,,4,True,True,,True,,True,,True,,,True,,,,True,,,,,,,,,True,,,True,,,,,,,,,,,,,,,
861275879144545110,https://www.airbnb.com.vn/rooms/861275879144545110,,Trân Châu,23,20.76745269270024,107.02149107625733,REGULAR,,Cat Ba Countryside Homestay 2,private_room,,False,,/ đêm,,,4,,True,,True,,,,,,False,True,True,,True,True,False,False,True,True,,,,,True,,,,,,,,,,,,,,,,,,
887572219340753525,https://www.airbnb.com.vn/rooms/887572219340753525,,Thành phố Hạ Long,7,20.960772,107.0705547,REGULAR,,Hạc’s house,entire_home,,False,,/ đêm,,,2,True,True,,,,True,,True,True,False,True,,,,True,False,,,,,,,,,,,True,,,,,,,,,,,,,,,
891733142118418005,https://www.airbnb.com.vn/rooms/891733142118418005,,Hạ Long,29,20.95339019426204,107.00244817882776,REGULAR,,Căn hộ cao cấp view Biển,private_room,,False,,/ đêm,1.103,₫1.103.138,2,True,True,True,,,True,,True,,False,,,,,True,False,,,,,,,,True,,,True,,,,,,,,,,,,,,,
878526075939383487,https://www.airbnb.com.vn/rooms/878526075939383487,,Lạch Tray,7,20.849633237411723,106.68828874826431,REGULAR,,Chung cư cao cấp SHP Lạch Tray,entire_home,,False,,/ đêm,1.141,₫1.141.177,4,True,True,True,True,,True,,,,,,,,,True,,,,,True,,,True,,,True,,,,,,,,,,,,,,,,
38942481,https://www.airbnb.com.vn/rooms/38942481,"5,0",Thành phố Hạ Long,29,20.94775,107.07364,REGULAR,,Romantic room with bathtub - 100m to seacoast,private_room,25,False,,/ đêm,958.589,₫958.589,2,,True,,True,,True,,,,False,True,True,,True,,False,,,,,,,,,,,,True,,,,,,True,,,,,,,,
38003804,https://www.airbnb.com.vn/rooms/38003804,"4,83",Ngô Quyền,8,20.83521,106.70196,REGULAR,,Phòng VanCao Green Private Deluxe,hotel_room,6,False,,/ đêm,600.000,₫600.000,2,True,True,,True,,True,,True,True,False,True,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,
877061058396844670,https://www.airbnb.com.vn/rooms/877061058396844670,,Thành phố Hạ Long,15,20.95462,107.00331,REGULAR,,Halong And Me Ancient Town View,private_room,,False,,/ đêm,,,3,True,True,True,True,,,,True,,False,True,,,,,False,False,True,True,,,,,,,,True,,,,,,,,,,,,,,,
713537936282446953,https://www.airbnb.com.vn/rooms/713537936282446953,,Thành phố Hạ Long,10,20.952275229544547,107.02461428940296,REGULAR,,Căn hộ 3 phòng ngủ tiện lợi,entire_home,,False,,/ đêm,855.883,₫855.883,6,,True,,True,,True,,True,,False,True,,True,,True,,,,,,,,,True,,,True,,,,,,,,,,,,,,,
859342878751528079,https://www.airbnb.com.vn/rooms/859342878751528079,,Thành phố Hạ Long,16,20.9628285,107.0043159,REGULAR,,Lê House,entire_home,,False,,/ đêm,1.483,₫1.483.530,8,True,True,True,True,,True,,True,,False,True,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,
891457733310769425,https://www.airbnb.com.vn/rooms/891457733310769425,,Thành phố Hạ Long,24,20.953223645687665,107.0053493231535,REGULAR,,Alex Homestay Ha Long,entire_home,,False,,/ đêm,,,5,True,True,True,True,,True,,True,,False,,,,,True,,,,,,,,,,,,True,,True,,,,,,,,,,,,,
883765589019332011,https://www.airbnb.com.vn/rooms/883765589019332011,,Thành phố Hạ Long,30,20.956263866462077,107.00447056442499,REGULAR,,Halong And Me Deluxe Stay,private_room,,False,,/ đêm,,,6,True,True,True,True,,True,,True,,False,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,
632863860925414882,https://www.airbnb.com.vn/rooms/632863860925414882,,Ngô Quyền,10,20.83497,106.70097,REGULAR,,Căn hộ dịch vụ Sakura tại 193 Văn Cao,private_room,,False,,/ đêm,813.089,₫813.089,2,True,True,True,True,,True,,True,True,,,,,,True,,,,,True,,,,True,,,,,,,,,,,,,,,,,,
40733077,https://www.airbnb.com.vn/rooms/40733077,"4,9",Hải Phòng,30,20.86777,106.66621,REGULAR,,Studio Khánh Phong Ven 2112 Vinhome Imperia,private_room,10,False,,/ đêm,,,2,True,True,,True,True,True,,True,True,,True,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
882853265868253717,https://www.airbnb.com.vn/rooms/882853265868253717,,Hồng Bàng,14,20.86485,106.65796,REGULAR,,Phoenix Flower Apartment & Homestay,entire_home,,False,,/ đêm,,,4,True,True,,,,True,,True,,False,True,True,,,,,,,,,,True,,,,,,True,True,,,,,,,,,,,,,
877221791864222263,https://www.airbnb.com.vn/rooms/877221791864222263,,Hạ Long,9,20.95393,107.02068,REGULAR,,Khách sạn Watson Premium 5*,private_room,,False,,/ đêm,,,2,,True,True,True,,True,,,,,True,,,,True,,,,,True,,,,True,,,True,,,,,,,,,,,,,,,
43864470,https://www.airbnb.com.vn/rooms/43864470,,Thành phố Hạ Long,16,20.95796775817871,107.00720977783203,REGULAR,,May's B2515 Homstay,entire_home,,False,,/ đêm,,,2,True,True,True,,,True,True,,,,,,,,True,,,,,,,True,,True,,True,True,,,,,,,,,,,,,,,
778596661592490449,https://www.airbnb.com.vn/rooms/778596661592490449,,Thành phố Hạ Long,11,20.96132,107.00938,REGULAR,,Căn hộ view biển tại thành phố Hạ Long,entire_home,,False,,/ đêm,594.096,₫594.096,4,True,True,,True,True,True,True,True,,,,,,,,,,,,,,,,True,,True,True,,,,,,,,,,,,,,,
45765088,https://www.airbnb.com.vn/rooms/45765088,"4,76",Thành phố Hạ Long,23,20.95548,107.02353,REGULAR,,♥ Phòng ngủ đẹp ♥ Đi bộ mọi nơi! ♥,private_room,33,False,,/ đêm,458.349,₫458.349,3,True,True,,True,,True,,True,,False,True,,,True,,False,,,,,,True,,,,,,,,,,,,,,,,,,,,
53018315,https://www.airbnb.com.vn/rooms/53018315,,Hồng Bàng,11,20.86216,106.66112,REPRESENTATIVE,,Merci Apartment & Homestay No. 9 - Vinhomes Imperia,private_room,2,False,,/ đêm,,,2,True,True,True,True,,True,True,True,True,,,,,True,,,False,True,True,,,,,,3,,,,,,,,,,,,,,,,,
720510120596811750,https://www.airbnb.com.vn/rooms/720510120596811750,,Thành phố Hạ Long,30,20.9521,107.02403,REGULAR,,Căn hộ 3 phòng ngủ đáng yêu với hồ bơi và tầm nhìn ra biển,entire_home,,False,,/ đêm,,,8,True,True,True,True,,True,,,,False,,,,,,,,,,,,,,True,,True,True,,,,,,,,,,,,,,,
876538293516723423,https://www.airbnb.com.vn/rooms/876538293516723423,,Lê Chân,9,20.8206655,106.6854617,REGULAR,,Căn hộ cao cấp 1-2 phòng ngủ,entire_home,,False,,/ đêm,,,4,True,True,True,True,,,,,,False,,,,,True,False,,,,True,,,,True,,True,,,,,,,,,,,,,,,,
42438457,https://www.airbnb.com.vn/rooms/42438457,,Việt Hải,23,20.80019,107.04246,REGULAR,,Đảo Catba - Sống cùng gia đình bản xứ Lan,private_room,,False,,/ đêm,878.706,₫878.706,4,True,True,True,True,True,,,,,,True,True,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,
41249002,https://www.airbnb.com.vn/rooms/41249002,,,9,20.750492744736707,106.99589654803276,REGULAR,,Homestay mộc mạc - phòng đôi với phòng tắm riêng,private_room,,False,,/ đêm,456.471,₫456.471,2,True,True,,True,,,,,,False,True,,,,True,False,False,False,True,,,,,,,,,True,,,,,,,,,,,,True,,
796347988697832753,https://www.airbnb.com.vn/rooms/796347988697832753,"5,0",Xuân Đám,26,20.75234960422928,106.99411878363651,REPRESENTATIVE,,Bungalow tuyệt vời trong Vườn mùa xuân,private_room,5,False,,/ đêm,770.000,₫770.000,2,True,True,True,True,,,,,,False,,,,,True,,False,True,True,,,,True,,8,,True,,,,,,,,,,,,,,,
797298812591177102,https://www.airbnb.com.vn/rooms/797298812591177102,,Hồng Bàng,27,20.8599097,106.6726417,REGULAR,,Lều Vịt Xám 2,private_room,,False,,/ đêm,622.512,₫622.512,2,True,True,True,True,,,,,,False,True,,,,True,False,,,,,,,,,,,,,True,,,,,True,,,,,,,,
882562639512663933,https://www.airbnb.com.vn/rooms/882562639512663933,,Hạ Long,26,20.95597,106.98844,REGULAR,,"Villa Tuần Châu 7PN bể bơi riêng, sân vườn",entire_home,,False,,/ đêm,,,16,True,True,True,True,True,,,,,False,,,,,,False,,,,True,,,,True,,,True,,,,,,,,,,,,,,,
742620296142324195,https://www.airbnb.com.vn/rooms/742620296142324195,"4,86",Cát Hải,10,20.7308192,107.056785,REGULAR,,Khách sạn Dung Lai Sea View,private_room,7,False,,/ đêm,935.765,₫935.765,4,True,True,True,True,,True,,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
