room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_PETS,SYSTEM_WASHER,SYSTEM_SNOWFLAKE,SYSTEM_SURVEILLANCE,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_FLOWER,SYSTEM_TV,SYSTEM_VIEW_OCEAN,SYSTEM_BATHTUB,SYSTEM_ELEVATOR,SYSTEM_HAIRDRYER,SYSTEM_POOL,SYSTEM_JACUZZI,SYSTEM_DRYER,SYSTEM_PATIO_BALCONY,SYSTEM_LUGGAGE_DROP,isSuperHost,isVerified,yearHosting,SYSTEM_LOCK_ON_DOOR,SYSTEM_BREAKFAST,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_VIEW_CITY,SYSTEM_SMOKING_ALLOWED,SYSTEM_REFRIGERATOR,SYSTEM_CALENDAR,SYSTEM_EV_CHARGER,SYSTEM_SAUNA,SYSTEM_MICROWAVE,SYSTEM_FIREPLACE,SYSTEM_BEACH,SYSTEM_TOYS,SYSTEM_FIREPIT
18454577,https://www.airbnb.com.vn/rooms/18454577,,Thành phố Vĩnh Long,30,10.22547,105.95358,REGULAR,,Nhà nghỉ Bách Hợp,private_room,,False,,/ đêm,353.319,₫353.319,2.0,,True,,True,,,,True,False,False,True,True,True,,,,,,,,,,,,,,,,,,,,True,,,,,
762562941919129668,https://www.airbnb.com.vn/rooms/762562941919129668,,Ninh Kiều,7,10.0005907,105.7178717,REGULAR,,Cuộc sống địa phương ở Đồng bằng sông Cửu Long mộc mạc,private_room,,False,,/ đêm,890.000,₫890.000,4.0,True,True,,True,,,True,True,False,False,True,True,,,,,,,,,,False,True,,,,False,,,,,,,,,,,
10214841,https://www.airbnb.com.vn/rooms/10214841,"4,83",Can Tho,30,10.0233,105.76993,REGULAR,,Phòng cửa sổ Spring House 28-1st,private_room,18,False,,/ đêm,285.294,₫285.294,1.0,True,True,True,True,True,,,,False,False,True,,,,,,,True,,,,True,True,7,True,,,,,,,,,,,,,
10823488,https://www.airbnb.com.vn/rooms/10823488,"4,79",Can Tho,24,10.02503,105.77064,REGULAR,,Phòng cửa sổ thứ 28-22 Spring House,private_room,14,False,,/ đêm,273.882,₫273.882,2.0,True,True,,True,True,True,,,False,False,,True,,,,,,True,,,,True,True,7,True,,,,,,,,,,,,,
828207246863389403,https://www.airbnb.com.vn/rooms/828207246863389403,,Ninh Kiều,8,10.03186290003248,105.78408859670162,REGULAR,,"2 giường trong ngôi nhà nhỏ, trung tâm thành phố",shared_room,,False,,/ đêm,271.600,₫271.600,2.0,True,True,True,True,True,True,True,,False,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
39877173,https://www.airbnb.com.vn/rooms/39877173,"4,0",Cái Khế,23,10.05138,105.77464,REGULAR,,Phòng ấm cúng * Giá tốt tại Trung tâm thành phố * Vườn hoa lan,private_room,5,False,,/ đêm,254.768,₫254.768,3.0,,True,,True,,True,True,,,,True,True,,,True,,,,True,True,,False,True,3,True,,,,,,,,,,,,,
45952284,https://www.airbnb.com.vn/rooms/45952284,"5,0",Phú Thứ,14,10.01669,105.78598,REGULAR,,203 - 09 Homestay - BigC Cần Thơ,private_room,3,False,,/ đêm,308.118,₫308.118,2.0,True,True,,True,True,True,True,,False,False,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,
872774838540038192,https://www.airbnb.com.vn/rooms/872774838540038192,,Thị xã Bình Minh,9,10.03272486291448,105.82672623425992,REGULAR,,Double Room in Pomelo Garden,private_room,,False,,/ đêm,,,,True,True,True,,,True,True,True,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
36647286,https://www.airbnb.com.vn/rooms/36647286,"4,88",Ninh Kiều,12,10.03865,105.78399,REGULAR,,K2 Sống cùng gia đình bản xứ và cà phê,hotel_room,8,False,,/ đêm,513.530,₫513.530,16.0,True,True,,True,,,True,True,False,False,,True,,,,True,,,,,,,,,,,,,True,,,,,,,,,
724382860081845445,https://www.airbnb.com.vn/rooms/724382860081845445,"4,33",Ninh Kiều,15,10.006148906185,105.73988084325529,REGULAR,,Villa tiện nghi sát bên Chợ Nổi,entire_home,3,False,,/ đêm,1.508,₫1.508.264,11.0,True,True,True,True,True,,,True,False,False,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,
847446154217661686,https://www.airbnb.com.vn/rooms/847446154217661686,,Càng Long,19,9.995312246619639,106.24123013873331,REGULAR,,Nhà riêng ven sông - Mekong,entire_home,,False,,/ đêm,2.054,₫2.054.119,6.0,True,True,True,,,True,True,,False,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
32509259,https://www.airbnb.com.vn/rooms/32509259,"4,87",Ninh Kiều,13,10.03442,105.78478,REGULAR,,MIDMOST Boutique BR9 - 5 phút đi bộ đến Ninh Kiều Quay,private_room,30,False,,/ đêm,439.581,₫439.581,2.0,,True,True,True,,,True,,False,False,,,,,,True,,,,,,,,,,,,,,True,,,,True,,,,
32479487,https://www.airbnb.com.vn/rooms/32479487,"4,86",Ninh Kiều,14,10.03442,105.78478,REGULAR,,MIDMOST Boutique BR3 - 5 phút đi bộ đến Ninh Kiều Quay,private_room,21,False,,/ đêm,499.151,₫499.151,2.0,,True,True,True,,,True,,False,False,,True,,,,True,,,,,True,,,,,,,,,True,,,,,,,,
20781093,https://www.airbnb.com.vn/rooms/20781093,"4,5",Hưng Thạnh,12,10.01185,105.79082,REGULAR,,N&D Homestay - Phòng Đỏ,private_room,30,False,,/ đêm,280.000,₫280.000,2.0,,True,,,,,True,,False,False,,,,,,True,,,,,,False,True,6,,,False,,,,,,,,,,,
29467501,https://www.airbnb.com.vn/rooms/29467501,"4,0",Ninh Kiều,16,10.04488,105.77861,REGULAR,,303-08 Gia đình bản xứ,private_room,6,False,,/ đêm,410.824,₫410.824,2.0,True,True,,True,,True,True,,False,False,,True,,,,,,,True,,,False,True,5,True,,,,,,,,,,,,,
801825812157786661,https://www.airbnb.com.vn/rooms/801825812157786661,"4,75",Ninh Kiều,28,10.02883,105.75326,REGULAR,,"Nhà 1 phòng ngủ, đủ tiện nghi, tại trung tâm 3",entire_home,4,False,,/ đêm,,,2.0,True,True,True,True,True,True,,True,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
