room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,isSuperHost,isVerified,yearHosting,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_LOCK_ON_DOOR,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_WASHER,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,SYSTEM_HAIRDRYER,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_JACUZZI,SYSTEM_PETS,SYSTEM_TV,SYSTEM_ELEVATOR,SYSTEM_DRYER,SYSTEM_VIEW_CITY,SYSTEM_VIEW_OCEAN,SYSTEM_SURVEILLANCE,SYSTEM_FIREPLACE,SYSTEM_LUGGAGE_DROP,SYSTEM_REFRIGERATOR,SYSTEM_FLOWER,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_POOL,SYSTEM_SMOKING_ALLOWED,SYSTEM_PIANO,SYSTEM_EV_CHARGER,SYSTEM_SAUNA,SYSTEM_MICROWAVE,SYSTEM_CRIB,SYSTEM_HIGH_CHAIR,SYSTEM_BREAKFAST,SYSTEM_VIEW_MOUNTAIN,SYSTEM_CALENDAR,SYSTEM_BATHTUB
773655059825062262,https://www.airbnb.com.vn/rooms/773655059825062262,,tt. Văn Giang,30,20.94025,105.92572,REGULAR,,Sky Oasis Ecopark - 3 ngủ+Ban công & view đa dạng,entire_home,,False,,/ đêm,2.339,₫2.339.413,6.0,True,True,,,,True,True,True,False,,,,True,,True,,,,,,,True,,,True,,,,,,,,,,,,,,,,
840927645186949014,https://www.airbnb.com.vn/rooms/840927645186949014,,Ba Đình,11,21.03126,105.8222,REGULAR,,Căn hộ 2 giường sang trọng,entire_home,,False,,/ đêm,2.337,₫2.337.448,1.0,True,True,True,,True,True,,,False,False,True,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,
871951641951269795,https://www.airbnb.com.vn/rooms/871951641951269795,,Từ Liêm,16,21.0207,105.78071,REGULAR,,King Apt Luxury 3BR #Vinhomes Skylake Lake View 2,entire_home,,False,,/ đêm,,,6.0,True,True,True,True,True,True,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
659949320657102676,https://www.airbnb.com.vn/rooms/659949320657102676,,Ba Đình,29,21.03154,105.82312,REGULAR,,Căn hộ 2 phòng ngủ đầy đủ tiện nghi,entire_home,,False,,/ đêm,2.350,₫2.350.000,4.0,True,True,True,,True,True,True,,,,True,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,
872765411858587254,https://www.airbnb.com.vn/rooms/872765411858587254,,Thanh Xuân,30,21.00071,105.81551,REGULAR,,King Apt Spacious 3BR Royal City 5* Luxury 2,entire_home,,False,,/ đêm,,,6.0,True,True,True,True,True,True,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
664912014728254455,https://www.airbnb.com.vn/rooms/664912014728254455,,Thanh Xuân,30,20.99999,105.8152,REGULAR,,Căn hộ Queen 5★ 3BR Vin Royal City Luxury King Bed 2,entire_home,,False,,/ đêm,2.350,₫2.350.000,6.0,True,True,True,True,True,True,,,,,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
860800825353758173,https://www.airbnb.com.vn/rooms/860800825353758173,,Ngọc Khánh,9,21.03304,105.81238,REGULAR,,Elegant 2PN Vinhomes Metropolis,entire_home,,False,,/ đêm,2.339,₫2.339.413,5.0,True,True,True,True,,True,,True,False,,,,,,True,,,,,,,True,,,,,,,,,,True,,,,,,,,,
40761114,https://www.airbnb.com.vn/rooms/40761114,,Hoàn Kiếm,17,21.03664,105.84802,REPRESENTATIVE,,Suite Twin Room with Balcony,private_room,,False,,/ đêm,2.227,₫2.227.767,2.0,,True,,,,True,True,True,False,False,,,True,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,
872770031890847882,https://www.airbnb.com.vn/rooms/872770031890847882,,Thanh Xuân,14,21.00037,105.81511,REGULAR,,King Apt Spacious 3BR Royal City 5* Luxury 5,entire_home,,False,,/ đêm,,,6.0,True,True,True,True,True,True,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
40291309,https://www.airbnb.com.vn/rooms/40291309,,Tây Hồ,7,21.04312,105.8178,REPRESENTATIVE,,"Somerset Hồ Tây Hà Nội, Một phòng ngủ Deluxe",private_room,,False,,/ đêm,2.310,₫2.310.000,2.0,True,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,True,True,,,,,,,
807852387609354671,https://www.airbnb.com.vn/rooms/807852387609354671,,Hoàn Kiếm,20,21.02519,105.84333,REGULAR,,Tầng yên tĩnh với 2 phòng hoài cổ,private_room,,False,,/ đêm,2.282,₫2.282.354,6.0,,True,True,,,,,True,False,False,True,True,,True,,,,,,,,True,,,,True,True,,,,,,,,True,,,,,,
40710581,https://www.airbnb.com.vn/rooms/40710581,,Ba Đình,16,21.03107,105.81455,REGULAR,,Nhà Leo số 1 Căn hộ view tuyệt vời🌟 Hà Nội 🌟Bái Đính,entire_home,,False,,/ đêm,2.228,₫2.228.683,2.0,True,True,True,,True,True,True,,,,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
872763587039366787,https://www.airbnb.com.vn/rooms/872763587039366787,,Thanh Xuân,19,21.00122,105.81468,REGULAR,,King Apt Spacious 3BR Royal City 5* Luxury 1,entire_home,,False,,/ đêm,,,6.0,True,True,True,True,True,True,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
835817909103122634,https://www.airbnb.com.vn/rooms/835817909103122634,,Giảng Võ,7,21.026285478901187,105.81702344119549,REGULAR,,căn hộ mới có ban công 2 phòng ngủ,entire_home,,False,,/ đêm,2.282,₫2.282.354,2.0,True,True,True,,,True,,True,False,False,,,,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,
744023299289660513,https://www.airbnb.com.vn/rooms/744023299289660513,,Hà Nội,12,21.00983,105.77398,REGULAR,,Căn hộ Galaxy 3BR # Theername One Great Lake View,entire_home,,False,,/ đêm,2.250,₫2.250.000,6.0,True,True,True,True,True,True,,,,,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
40290782,https://www.airbnb.com.vn/rooms/40290782,,Cầu Giấy,29,21.04701,105.79592,REPRESENTATIVE,,"Somerset Hòa Bình Hà Nội, 1BDRM Deluxe",private_room,,False,,/ đêm,2.310,₫2.310.000,2.0,,True,,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
38786611,https://www.airbnb.com.vn/rooms/38786611,,Hoàn Kiếm,6,21.03117,105.85123,REGULAR,,Phòng ngắm hồ ở phố cổ,hotel_room,,False,,/ đêm,,,3.0,,True,,,,True,,True,False,,,,,,True,True,True,,,True,,,,,,,,,,,,,,,,True,True,,,,
43922232,https://www.airbnb.com.vn/rooms/43922232,,Mễ Trì,17,21.00097,105.78395,REGULAR,,Laslty House Vinhomes Green Bay,entire_home,,False,,/ đêm,2.282,₫2.282.354,2.0,True,True,,True,,True,,True,False,,,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,
744025489818272784,https://www.airbnb.com.vn/rooms/744025489818272784,,Hà Nội,17,21.00974,105.77506,REGULAR,,Căn hộ Galaxy 3BR # Theername One Great Lake View 2,entire_home,,False,,/ đêm,2.250,₫2.250.000,6.0,True,True,True,True,True,True,,,,,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
842390814068697863,https://www.airbnb.com.vn/rooms/842390814068697863,,Ba Đình,30,21.031690607059463,105.81575196952816,REGULAR,,Metropolis Là Nơi Lý Tưởng Giành Cho Bạn,entire_home,,False,,/ đêm,2.327,₫2.327.316,4.0,True,True,True,True,,,,,False,,True,True,,,,,,,,True,,True,,,,,,,,,,,,,,,,True,,,
29888875,https://www.airbnb.com.vn/rooms/29888875,,Hanoi,13,21.00126,105.81567,REGULAR,,Căn hộ cao cấp Royal City 3 phòng ngủ - U Home,entire_home,,False,,/ đêm,2.385,₫2.385.537,6.0,True,True,True,,True,True,True,,False,False,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
872771362853829475,https://www.airbnb.com.vn/rooms/872771362853829475,,Thanh Xuân,17,21.00202,105.81638,REGULAR,,King Apt Spacious 3BR Royal City 5* Luxury 6,entire_home,,False,,/ đêm,,,6.0,True,True,True,True,True,True,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
871958935352007841,https://www.airbnb.com.vn/rooms/871958935352007841,,Từ Liêm,16,21.02098,105.78096,REGULAR,,King Apt Luxury 3BR #Vinhomes Skylake Lake View 5,entire_home,,False,,/ đêm,,,6.0,True,True,True,True,True,True,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
872768350607073525,https://www.airbnb.com.vn/rooms/872768350607073525,,Thanh Xuân,19,21.00167,105.81517,REGULAR,,King Apt Spacious 3BR Royal City 5* Luxury 4,entire_home,,False,,/ đêm,,,6.0,True,True,True,True,True,True,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
871978318681152379,https://www.airbnb.com.vn/rooms/871978318681152379,,Từ Liêm,13,21.01944,105.78063,REGULAR,,King Apt Luxury 3BR #Vinhomes Skylake Lake View 8,entire_home,,False,,/ đêm,,,6.0,True,True,True,True,True,True,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
871954605140010602,https://www.airbnb.com.vn/rooms/871954605140010602,,Từ Liêm,15,21.0206,105.78212,REGULAR,,King Apt Luxury 3BR #Vinhomes Skylake Lake View 3,entire_home,,False,,/ đêm,,,6.0,True,True,True,True,True,True,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
860793383312787466,https://www.airbnb.com.vn/rooms/860793383312787466,,Ngọc Khánh,12,21.03323,105.81305,REGULAR,,Neat & Clean 2BR Vinhomes Metropolis,entire_home,,False,,/ đêm,2.339,₫2.339.413,5.0,True,True,True,True,,True,,True,False,,,,,,True,,,,,,,True,,,,,,,,,,True,,,,,,,,,
39682012,https://www.airbnb.com.vn/rooms/39682012,"4,92",Nam Từ Liêm,20,21.01868,105.78241,REGULAR,,Modern Vinhomes Near Keangnam 한국 동네.,entire_home,13,False,,/ đêm,2.317,₫2.317.534,2.0,True,True,True,True,True,True,,,False,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
40183109,https://www.airbnb.com.vn/rooms/40183109,,Ba Đình,30,21.03281,105.81483,REGULAR,,Ha Noi [[sq]] 이이이뷰/럭의 [[sq]] [[sq]] */01/WINEMES metropolis [[SQ]] 12A06,entire_home,,False,,/ đêm,2.270,₫2.270.942,3.0,True,True,,True,True,True,True,True,,,,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
743863021825415186,https://www.airbnb.com.vn/rooms/743863021825415186,,Từ Liêm,15,21.02062,105.78098,REGULAR,,Galaxy Apt 3BR #Vinhomes Skylake fully furnish 5,entire_home,,False,,/ đêm,2.350,₫2.350.000,6.0,True,True,True,True,True,True,,,,,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
633864897010361824,https://www.airbnb.com.vn/rooms/633864897010361824,,Ba Đình,19,21.03105,105.82128,REGULAR,,Căn hộ Vinhomes Metropolis - Căn hộ 1 phòng ngủ,entire_home,,False,,/ đêm,2.213,₫2.213.883,2.0,True,True,,True,,True,,True,False,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
675288715280169787,https://www.airbnb.com.vn/rooms/675288715280169787,,Hai Bà Trưng,11,20.99909,105.86913,REGULAR,,Căn hộ 3 phòng ngủ toà P07 tại Vinhomes Times city,entire_home,,False,,/ đêm,2.213,₫2.213.883,6.0,True,True,,,,True,True,True,False,False,,,,,True,,,,,,,,,True,True,,,,,,,,,,,,,,,,
39396625,https://www.airbnb.com.vn/rooms/39396625,"5,0",Ba Đình,30,21.0324,105.8146,REGULAR,,Leo house#4 Cozy 01Br Căn hộ🌟 Hà Nội view🌟 đẹp,entire_home,3,False,,/ đêm,2.263,₫2.263.060,3.0,True,True,True,True,True,True,True,,,,,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
840988024878743873,https://www.airbnb.com.vn/rooms/840988024878743873,,Ba Đình,27,21.0318263338016,105.81527234180295,REGULAR,,Một phòng ngủ Metropolis Liễu Giai.,entire_home,,False,,/ đêm,2.210,₫2.210.951,2.0,True,True,True,True,True,,,,False,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,
841721562648971247,https://www.airbnb.com.vn/rooms/841721562648971247,,Hà Nội,10,21.0093014,105.7741886,REGULAR,,Công Viên The Matrix One 2 Ngủ Dluxe Hà Nội.,entire_home,,False,,/ đêm,2.345,₫2.345.310,4.0,True,True,True,True,,,,,False,False,True,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
40165399,https://www.airbnb.com.vn/rooms/40165399,,Ba Đình,30,21.0323,105.81601,REGULAR,,Vinhomes Metropolis 2br 2br gần WestLake Hà Nội,entire_home,,False,,/ đêm,2.354,₫2.354.961,4.0,True,True,,True,True,True,True,True,,,,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
37539188,https://www.airbnb.com.vn/rooms/37539188,,Ba Đình,30,21.03281,105.81636,REGULAR,,02BED. Skyview. căn HỘ cao cấpVINHOMES METROPOLIS.1207,entire_home,,False,,/ đêm,2.282,₫2.282.354,2.0,True,True,,True,True,True,True,True,,,,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
782866786486494517,https://www.airbnb.com.vn/rooms/782866786486494517,,Ba Đình,12,21.03235,105.81569,REGULAR,,vinhomes metropolis 1 phòng ngủ,entire_home,,False,,/ đêm,2.236,₫2.236.707,1.0,True,True,True,True,True,True,,,False,False,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,
21360788,https://www.airbnb.com.vn/rooms/21360788,,Mễ Trì,6,21.00761,105.78247,REGULAR,,Nam Long Hotel Ha Noi 3 Rooms City View,private_room,,False,,/ đêm,2.247,₫2.247.887,6.0,,True,,,,True,True,True,,,,,,True,True,True,True,True,,,,,,,,,,,,,,,,,,True,,,,,
46011658,https://www.airbnb.com.vn/rooms/46011658,,Hai Bà Trưng,9,20.99741,105.86554,REGULAR,,Ngôi nhà ấm cúng,private_room,,False,,/ đêm,2.282,₫2.282.354,5.0,True,True,,True,,True,True,True,,,,,,,True,True,,True,,,,,,,,,,,,,,,,,,True,,,,,
871986572795421066,https://www.airbnb.com.vn/rooms/871986572795421066,,Từ Liêm,22,21.01988,105.78219,REGULAR,,King Apt Luxury 3BR #Vinhomes Skylake Lake View 11,entire_home,,False,,/ đêm,,,6.0,True,True,True,True,True,True,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
872020146282645782,https://www.airbnb.com.vn/rooms/872020146282645782,,Từ Liêm,24,21.01962,105.78213,REGULAR,,King Apt Luxury 3BR #Vinhomes Skylake Lake View 15,entire_home,,False,,/ đêm,,,6.0,True,True,True,True,True,True,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
872767142779164437,https://www.airbnb.com.vn/rooms/872767142779164437,,Thanh Xuân,30,21.00174,105.81702,REGULAR,,King Apt Spacious 3BR Royal City 5* Luxury 3,entire_home,,False,,/ đêm,,,6.0,True,True,True,True,True,True,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
871956282857262560,https://www.airbnb.com.vn/rooms/871956282857262560,,Từ Liêm,12,21.01972,105.78067,REGULAR,,King Apt Luxury 3BR #Vinhomes Skylake Lake View 4,entire_home,,False,,/ đêm,,,6.0,True,True,True,True,True,True,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
871981799441896187,https://www.airbnb.com.vn/rooms/871981799441896187,,Từ Liêm,16,21.01952,105.78083,REGULAR,,King Apt Luxury 3BR #Vinhomes Skylake Lake View 10,entire_home,,False,,/ đêm,,,6.0,True,True,True,True,True,True,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
743919122549897381,https://www.airbnb.com.vn/rooms/743919122549897381,,Từ Liêm,13,21.02034,105.78131,REGULAR,,Galaxy Apt 3BR #Vinhomes Skylake fully furnish 9,entire_home,,False,,/ đêm,2.350,₫2.350.000,6.0,True,True,True,True,True,True,,,,,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
859731611226312678,https://www.airbnb.com.vn/rooms/859731611226312678,,Ngọc Khánh,16,21.03172,105.81449,REGULAR,,Amazing 2BR Vinhomes Metropolis,entire_home,,False,,/ đêm,2.339,₫2.339.413,5.0,True,True,,True,,True,,True,False,,,,,,True,,,,,True,,True,,,,,,,,,,True,,,,,,,,,
45625389,https://www.airbnb.com.vn/rooms/45625389,,Nam Từ Liêm,13,21.01606,105.78314,REGULAR,,* NHÀ Ở CHO THUÊ* VINHOMES SKYLAKE- 3BR- GẦN KEANGNAM,entire_home,,False,,/ đêm,2.282,₫2.282.354,6.0,True,True,,True,,True,,True,False,False,,,,,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,
38972895,https://www.airbnb.com.vn/rooms/38972895,"5,0",Ba Đình,30,21.0311,105.8161,REGULAR,,✳Sophie Vinhomes Metropolis 2 PHÒNG NGỦ✳ THANH LỊCH✳ LOTTE,entire_home,5,False,,/ đêm,2.243,₫2.243.718,4.0,True,True,,,True,True,True,True,,,,,True,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,
730034645349497693,https://www.airbnb.com.vn/rooms/730034645349497693,,Ba Đình,22,21.03189,105.81521,REGULAR,,2 bedroom Apartment - Near Lotte Vinhome Metroplis,entire_home,,False,,/ đêm,2.282,₫2.282.354,4.0,True,True,True,True,True,True,,True,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,True,,,,,
846270225840782850,https://www.airbnb.com.vn/rooms/846270225840782850,,Lê Đại Hành,30,21.00779,105.84578,REGULAR,,Tháng 5 - 4 phòng riêng,private_room,,False,,/ đêm,2.247,₫2.247.887,8.0,True,True,True,,,True,,True,,,,,True,,True,True,,,,,,True,,,,False,True,,False,,,,,,,,,,,,
50787997,https://www.airbnb.com.vn/rooms/50787997,,Tây Hồ,5,21.07002,105.80921,REGULAR,,Căn hộ cao cấp 76 m2 cho thuê,entire_home,,False,,/ đêm,2.282,₫2.282.354,2.0,True,True,,True,,True,,True,False,,,,,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,
664905259712739835,https://www.airbnb.com.vn/rooms/664905259712739835,,Thanh Xuân,30,21.00168,105.81514,REGULAR,,Căn hộ Queen 5★ phòng ngủ Vin Royal City Luxury King Bed 1,entire_home,,False,,/ đêm,2.350,₫2.350.000,6.0,True,True,True,True,True,True,,,,,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
24414605,https://www.airbnb.com.vn/rooms/24414605,"4,14",Hanoi,30,21.05494,105.8083,REGULAR,,"Căn hộ quyến rũ, Hồ Tây view với hồ bơi",entire_home,8,False,,/ đêm,2.278,₫2.278.654,5.0,True,True,,True,True,True,True,True,,,,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
744017975790088501,https://www.airbnb.com.vn/rooms/744017975790088501,,Mễ Trì,12,21.01234,105.78538,REGULAR,,Căn hộ Galaxy 3BR #Vinhomes West Point Tầm nhìn tuyệt vời,entire_home,,False,,/ đêm,2.350,₫2.350.000,6.0,True,True,True,True,True,True,,,,,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
36494341,https://www.airbnb.com.vn/rooms/36494341,,Hoàn Kiếm,30,21.03989,105.84666,REGULAR,,Penhouse suite -160m2 khu phố cổ Hà Nội,entire_home,,False,,/ đêm,2.345,₫2.345.018,6.0,True,True,,,True,True,True,,False,False,,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
644767345923122113,https://www.airbnb.com.vn/rooms/644767345923122113,,Vinh Tuy,5,20.99402914435109,105.86806688457727,REGULAR,,Căn 03 phòng ngủ rộng,entire_home,,False,,/ đêm,2.350,₫2.350.825,6.0,True,True,,,,True,,True,False,False,,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,
851305030656732805,https://www.airbnb.com.vn/rooms/851305030656732805,,Ba Đình,17,21.03009,105.81324,REGULAR,,Elegant 2BR Vinhomes Metropolis,entire_home,,False,,/ đêm,2.339,₫2.339.413,4.0,True,True,True,True,True,True,,True,False,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,
744014530663407744,https://www.airbnb.com.vn/rooms/744014530663407744,,Thanh Xuân,30,21.00058,105.81593,REGULAR,,Căn hộ Galaxy 3BR #Vinhomes Royal City Tầm nhìn tuyệt vời 2,entire_home,,False,,/ đêm,2.350,₫2.350.000,6.0,True,True,True,True,True,True,,,,,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
868772535658256925,https://www.airbnb.com.vn/rooms/868772535658256925,,Từ Liêm,13,21.02,105.781,REGULAR,,King Apt Luxury 3BR #Vinhomes Skylake Lake View 1,entire_home,,False,,/ đêm,,,6.0,True,True,True,True,True,True,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
872008610046183467,https://www.airbnb.com.vn/rooms/872008610046183467,,Từ Liêm,13,21.01944,105.78214,REGULAR,,King Apt Luxury 3BR #Vinhomes Skylake Lake View 14,entire_home,,False,,/ đêm,,,6.0,True,True,True,True,True,True,,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
743873216798012320,https://www.airbnb.com.vn/rooms/743873216798012320,,Từ Liêm,30,21.01976,105.78021,REGULAR,,Căn hộ Galaxy 3BR #Vinhomes Skylake đầy ĐỦ tiện nghi 7,entire_home,,False,,/ đêm,2.350,₫2.350.000,6.0,True,True,True,True,True,True,,,,,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
664895420919207583,https://www.airbnb.com.vn/rooms/664895420919207583,,Từ Liêm,15,21.01972,105.78201,REGULAR,,Căn hộ Queen 5 pho★ ̀ ng ngu ̉ Vinhomes Skylake Lake nhìn ra 3,entire_home,,False,,/ đêm,2.350,₫2.350.000,6.0,True,True,True,True,True,True,,,,,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
743917714714078088,https://www.airbnb.com.vn/rooms/743917714714078088,,Từ Liêm,22,21.02067,105.78293,REGULAR,,Galaxy Apt 3BR #Vinhomes Skylake fully furnish 8,entire_home,,False,,/ đêm,2.350,₫2.350.000,6.0,True,True,True,True,True,True,,,,,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
756952163668395530,https://www.airbnb.com.vn/rooms/756952163668395530,,Tây Mỗ,12,21.0066,105.73544,REGULAR,,"Căn hộ đáng yêu, thiết kế nhỏ gọn view đẹp",private_room,,False,,/ đêm,2.282,₫2.282.354,2.0,,,,True,True,,,,False,False,,,,,,,,,,,,True,,,,False,False,,False,,,,,,,True,,,True,,
41252277,https://www.airbnb.com.vn/rooms/41252277,,Long Biên,30,21.04634,105.86639,REGULAR,,Vườn trên mái✯ 5'đến OQ✯LakeView✯Lift✯Full Kitchen,private_room,,False,,/ đêm,2.274,₫2.274.667,9.0,True,True,,,,,,True,False,False,,,True,,True,,,,,True,,True,,,,False,True,,False,,,,,,,,,,,,
40351965,https://www.airbnb.com.vn/rooms/40351965,,Ba Đình,30,21.03318,105.81483,REGULAR,,⭐️02 BR / LOTTE / VINHOMES / DEAWOO / HA NOI SKYVIEW⭐️,entire_home,,False,,/ đêm,2.286,₫2.286.589,5.0,True,True,,True,True,True,True,True,,,,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
664892882309807410,https://www.airbnb.com.vn/rooms/664892882309807410,,Từ Liêm,30,21.01986,105.78001,REGULAR,,Căn hộ Queen 5 pho★ ̀ ng ngu ̉ Vinhomes Skylake Lake view 2,entire_home,,False,,/ đêm,2.350,₫2.350.000,6.0,True,True,True,True,True,True,,,,,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
730037335854352763,https://www.airbnb.com.vn/rooms/730037335854352763,,Ba Đình,17,21.03059,105.81572,REGULAR,,2bedroom Apartment - Near Lotte Vinhome Metropolis,entire_home,,False,,/ đêm,2.282,₫2.282.354,4.0,True,True,True,True,True,True,,True,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,True,,,,,
664881947333577837,https://www.airbnb.com.vn/rooms/664881947333577837,,Từ Liêm,16,21.02042,105.78028,REGULAR,,Queen Apt 5★ 3BR Vinhomes Skylake Lake view 1,entire_home,,False,,/ đêm,2.350,₫2.350.000,6.0,True,True,True,True,True,True,,,,,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
774873597370079880,https://www.airbnb.com.vn/rooms/774873597370079880,,Minh Khai,13,20.9948057,105.8695122,REGULAR,,Vinhomes Times City 3BR,entire_home,,False,,/ đêm,2.282,₫2.282.354,9.0,,True,,,,True,,True,,,,,,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,
23316210,https://www.airbnb.com.vn/rooms/23316210,"4,7",Hàng Bài,30,21.02189,105.85303,REGULAR,,Hồ Gươm - Nhà A+ Green với bancony,entire_home,20,False,,/ đêm,2.285,₫2.285.742,2.0,True,True,,,,,,True,False,,,,,,True,,True,True,True,,,,,,True,,,,,,,,,,,,,,,True,
768358281276701661,https://www.airbnb.com.vn/rooms/768358281276701661,,Nam Từ Liêm,4,21.01874130985555,105.78196092327882,REGULAR,,Giường Siêu To Cho Bạn Tại Căn Hộ Sky Lake Hà Nội.,entire_home,,False,,/ đêm,2.210,₫2.210.951,5.0,True,True,True,True,,True,True,,False,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,
711085854920198305,https://www.airbnb.com.vn/rooms/711085854920198305,,Cầu Giấy,12,21.00768,105.79474,REGULAR,,Vinhomes D'capitales 3Brs Apt| Fullhouse/Morden,entire_home,,False,,/ đêm,2.282,₫2.282.354,6.0,True,True,,,,True,,True,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,
743137459402367617,https://www.airbnb.com.vn/rooms/743137459402367617,,Từ Liêm,12,21.01862,105.7806,REGULAR,,Galaxy Apt 3BR #Vinhomes Skylake fully furnish 2,entire_home,,False,,/ đêm,2.350,₫2.350.000,6.0,True,True,True,True,True,True,,,,,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
619172123416176124,https://www.airbnb.com.vn/rooms/619172123416176124,,,16,21.0184,105.782028,REGULAR,,03 phòng ngủ- vinhomes sky lake phạm hùng,entire_home,,False,,/ đêm,2.385,₫2.385.060,6.0,,,,True,True,True,,,False,False,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
743394075155128412,https://www.airbnb.com.vn/rooms/743394075155128412,,Từ Liêm,30,21.02062,105.78226,REGULAR,,Galaxy Apt 3BR #Vinhomes Skylake fully furnish 4,entire_home,,False,,/ đêm,2.350,₫2.350.000,6.0,True,True,True,True,True,True,,,,,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
743921903983886480,https://www.airbnb.com.vn/rooms/743921903983886480,,Từ Liêm,24,21.0213,105.78196,REGULAR,,Galaxy Apt 3BR #Vinhomes Skylake fully furnish 11,entire_home,,False,,/ đêm,2.350,₫2.350.000,6.0,True,True,True,True,True,True,,,,,,,,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,
