High_chair,Workspace,Lock_on_door,Pool,Beach,pdpUrlType,Snowflake,View_ocean,No_detector_co2,Jacuzzi,roomTypeCategory,weeklyPriceFactor,Tv,Surveillance,Bath,maxGuestCapacity,Wash,name,Sauna,Longitude,Smoking_allowed,canInstantBook,listingObjType,contextualPicturesCount,No_detector_smoke,Luggage_drop,avgRatingLocalized,Pets,Cooking_basics,Ev_charger,Latitude,No_lock_on_door,Hair_dryer,price,reviewCount,Elevator,Refrigetor,Wifi,isSuperHost,Toys,Microwave,city,structuredStayDisplayPrice,Patio_Balcony,Dryer,View_city,isVerified,Fire_place,Flower,Car_rental
0,0,0,0,1,0,0,0,0,0,House,0,0,0,0,2,0,BlaBla Orange 05 - Couple Room,0,107.09666731,0,True,0,8,0,0,0.0,0,0,0,10.35657931,0,0,$9,0,0,0,1,1,0,0,Vungtau,$9,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,6,0,Leos House - A centre appartment,0,107.08612597672118,0,False,0,16,0,0,0.0,0,0,0,10.337083692291412,0,0,$23,0,0,0,1,1,0,0,Vungtau,$23,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,10,0,Pooh Homstay 3 is 3 bedrooms apt with spacious sea view and see breeze,0,107.095001,1,False,0,17,1,0,0.0,0,1,0,10.34458651,0,0,$85,0,1,1,1,1,0,1,Vungtau,$85,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,10,0,SEAVIEW BLUE SAPPHIRE RESORT APARTMENT,0,107.12553200000002,0,False,0,48,0,0,5.0,0,1,0,10.3764125,0,0,$84,1,0,1,1,1,0,1,Vungtau,$84,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,1,0,0,7,1,Luxury Home center Vung Tau near Beach,0,107.08604625,0,True,0,23,0,0,0.0,0,1,0,10.33037368,0,1,$55,0,0,1,1,1,0,1,Vungtau,$55,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,8,1,Seaside garden in LongCung Beach.,0,107.1228160799568,0,True,0,20,0,0,0.0,0,0,0,10.374555327621596,0,1,$73,0,0,0,0,1,0,0,Vungtau,$73,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,8,1,Friendly host looking for polite guests,0,107.0861342485141,0,False,0,7,0,0,0.0,0,0,0,10.337223541271747,0,0,$36,0,1,0,1,1,0,0,Vungtau,$36,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,House,0,0,0,0,7,0,"Lakeside, seafront comfort Apartment",0,107.10913021,0,True,0,15,0,0,0.0,0,0,0,10.37705317,0,0,$45,0,0,0,1,1,0,0,Vungtau,$45,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,1,0,"A17-16th Floor, Sen's home",0,107.08736242,0,True,0,21,0,0,0.0,0,1,0,10.33537845,0,0,$27,0,0,1,1,1,0,1,Vungtau,$27,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,1,0,House,0,1,0,0,4,1,Bee House - Local home in the heart of Vungtau,0,107.0774844,1,False,0,8,1,0,0.0,0,1,0,10.34595523,0,1,$14,0,1,1,1,1,0,1,Vungtau,$14,0,1,1,0,0,0,1
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,40,0,Our villa has all the facilities to make you satisfied.,0,107.07790356,0,True,0,12,0,0,0.0,0,0,0,10.35105185,0,1,"$1,500",0,0,1,0,1,0,0,Vungtau,"$1,500",0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,House,0,0,0,0,4,1,Bee House - Local home in the heart of Vungtau,0,107.0774844,0,False,0,8,0,0,0.0,0,0,0,10.34595523,0,1,$14,0,0,1,1,1,0,0,Vungtau,$14,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,6,1,Sea View Apt in Vung Tau Island,0,107.08991834356698,1,False,0,15,1,0,0.0,0,1,0,10.340144285725971,0,1,$121,0,1,1,1,1,0,1,Vungtau,$121,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,6,1,Vui Hotel and Apartment offer you great space for stay with good price,0,107.08305521,0,False,0,22,0,0,0.0,0,0,0,10.33814506,0,0,$15,0,1,0,1,1,0,0,Vungtau,$15,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,4,0,Luxury LaRomance Studio with sea view,0,107.11236692,0,True,0,12,0,0,0.0,0,0,0,10.37330179,0,1,$34,0,0,1,1,1,0,0,Vungtau,$34,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,10,1,HOMESTAY SEAVIEW APARTMENT VUNG TAU CITY,0,107.12553200000002,0,False,0,47,0,0,0.0,0,0,0,10.3764125,0,0,$84,0,1,0,1,1,0,0,Vungtau,$84,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,House,0,0,0,0,8,1,Room for rent @ 2 Min walking distance to the beach,0,107.08865531,0,True,0,6,0,0,0.0,0,1,0,10.32836008,0,1,$45,0,1,1,1,1,0,1,Vungtau,$45,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,5,0,SEAVIEW WINNER POOL VILLA,0,107.06267842,0,True,0,6,0,0,0.0,0,0,0,10.35131616,0,0,$300,0,0,0,0,1,0,0,Vungtau,$300,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,10,1,"VG Villa 5 Bedrooms (1200 sq) is enchanting villa, nearby Long Hai beach ",0,107.2281163,0,True,0,49,0,0,0.0,0,0,0,10.4652976,0,0,$178,0,1,0,1,1,0,0,Vungtau,$178,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,4,0,Tuyệt Đỉnh Cốc  Homestay,0,107.07130486,0,True,0,16,0,0,0.0,0,0,0,10.36680829,0,0,$69,0,0,0,0,1,0,0,Vungtau,$69,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,25,1,Mona Villa 01 - Beach behind,0,107.09349794,1,True,0,44,1,0,0.0,0,1,0,10.35011772,0,1,$200,0,1,1,1,1,0,1,Vungtau,$200,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,1,0,Building,0,0,0,0,4,0,A beach exited apartment,0,107.09358058,1,True,0,7,1,0,0.0,0,0,0,10.35105894,0,0,$75,0,0,0,1,1,0,0,Vungtau,$75,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,8,0,Besties Homestay You will have great time in here 👌👌👌,0,107.08293155,0,True,0,12,0,0,0.0,0,1,0,10.33470402,0,0,$40,0,0,1,1,1,0,1,Vungtau,$40,0,0,1,0,0,0,1
0,0,0,0,1,0,0,0,1,0,Apartment,0,0,0,0,4,1,"Studio Apartment, CSJ Tower, view beach, Vũng Tàu",0,107.0995549,1,True,0,11,1,0,0.0,0,1,0,10.3512155,0,0,$60,0,1,1,1,1,0,1,Vungtau,$60,0,0,1,0,1,0,1
